仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301385048","ﾘﾘ-ﾌﾊﾟﾝﾂﾀｲﾌﾟまるで下着２回分　M","10.00","2.00","223.00","446","312","624","178","28.53"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301386816","ｴｯｾﾝｼｬﾙしっとりまとまるＴＲ","10.00","1.00","650.00","650","1078","1078","428","39.7"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301392688","ﾊﾞｽﾏｼﾞ除菌・抗菌詰替え","10.00","1.00","146.00","146","272","272","126","46.32"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301396723","ﾘｯｾｯｼｭﾌﾟﾛﾃｸﾄｶﾞ-ﾄﾞ","10.00","1.00","313.00","313","492","492","179","36.38"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301406217","ハミング消臭実感リラックスソープ詰替","10.00","2.00","238.00","476","327","654","178","27.22"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301733801","花王キッチン泡ハイター　ハンディスプレー４００ｍｌ","10.00","2.00","252.00","504","393","786","282","35.88"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301740557","花王リリーフはつらつパンツ安心のうす型　ＬＬ１６枚","10.00","2.00","1150.00","2300","1408","2816","516","18.32"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901525008259","ﾊﾞｳﾝｼｱﾎﾞﾃﾞィｿ-ﾌﾟＰ付き","10.00","2.00","380.00","760","569","1138","378","33.22"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901616008489","ｶﾞﾑﾃﾞﾝﾀﾙﾘﾝｽﾚｷﾞｭﾗ-","10.00","1.00","140.00","140","217","217","77","35.48"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011729702","ｴﾘｴ-ﾙﾄｲﾚﾛ-ﾙﾌﾗﾜ-ﾌﾟﾘﾝﾄ　ﾌﾛ-ﾗﾙの香り","10.00","12.00","385.00","4620","492","5904","1284","21.75"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011731149","EｼﾞｮｷﾝｱﾙｺｰﾙTｳｲﾙｽ除去本体","10.00","2.00","376.00","752","657","1314","562","42.77"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011775662","ｱﾃﾝﾄ  夜１枚吸収  ﾊﾟｯﾄﾞ  ６回吸収　 24 枚","10.00","4.00","1035.00","4140","1518","6072","1932","31.82"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011831504","ﾊｲﾊﾟ-ﾌﾞﾛｯｸﾏｽｸむれ爽快ふつう","10.00","10.00","890.00","8900","1188","11880","2980","25.08"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902430907149","ﾌｧﾌﾞﾘ-ｽﾞＥｸﾘｯﾌﾟｽｲﾄﾋﾟ-＆Ｇﾌﾙ-ﾂ","10.00","1.00","321.00","321","437","437","116","26.54"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902430914338","ﾚﾉｱ本格部屋DX抗菌ﾋﾞ-ｽﾞGFﾊ-ﾌﾞ　詰替え","10.00","1.00","465.00","465","580","580","115","19.83"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902430914970","ﾚﾉｱ超消臭１weekｽﾎﾟ-ﾂﾃﾞｵXﾌﾚｯｼｭｼﾄﾗｽﾌﾞﾙ-本体","10.00","1.00","326.00","326","459","459","133","28.98"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902522700702","ピップ三角巾１０５×１０５×１５０ｃｍ","10.00","1.00","243.00","243","418","418","175","41.87"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902522701365","ピップＴ字帯","10.00","1.00","195.00","195","412","412","217","52.67"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111745012","ライフリー　さわやかパッド　多い時でも安心用　１６","10.00","5.00","530.00","2650","767","3835","1185","30.9"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301169994","ルック　おふろの防カビくん煙剤　５ｇ","10.00","2.00","435.00","870","613","1226","356","29.04"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301186403","ライオン　ホワイト＆ホワイト　１５０ｇ","10.00","5.00","132.00","660","151","755","95","12.58"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301268925","ｼｽﾃﾏEXﾊﾐｶﾞｷｴｸｽﾄﾗﾊ-ﾌﾞ","10.00","10.00","275.00","2750","393","3930","1180","30.03"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301292418","ｿﾌﾗﾝ  　  ｱﾛﾏﾘｯﾁ  　  ｼﾞｭﾘｴｯﾄ  詰替え","10.00","2.00","198.00","396","349","698","302","43.27"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301293248","ﾄｯﾌﾟｽ-ﾊﾟ-  ＮＡＮＯＸ　ニオイ専用詰替え特大","10.00","2.00","590.00","1180","1053","2106","926","43.97"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903301326519","Magica酵素+ｸﾞﾚ-ﾌﾟﾌﾙ-ﾂ　詰め替","10.00","1.00","234.00","234","437","437","203","46.45"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4904140583323","ｺﾛｺﾛﾊｲｸﾞﾚｰﾄﾞ","10.00","2.00","614.00","1228","932","1864","636","34.12"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4905203101683","ポリスポイト　２本","10.00","2.00","70.00","140","110","220","80","36.36"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4955574786477","エルモ医療用サポーターＬ","10.00","1.00","1100.00","1100","3058","3058","1958","64.03"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4973512259937","ﾊﾝﾄﾞﾗﾎﾞ手指消毒ｱﾙｺｰﾙｼﾞｪﾙ","10.00","2.00","227.00","454","404","808","354","43.81"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987059007937","エリーダ　ウレタン素材の傷あてパッド　Ｍ６枚","10.00","2.00","187.00","374","547","1094","720","65.81"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987059032038","サージカルテープ　２４ｍｍ×９ｍ","10.00","2.00","128.00","256","418","836","580","69.38"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072017258","無香空間　つめ替　２７０ｇ","10.00","2.00","133.00","266","239","478","212","44.35"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072023921","ブレスケア　舌クリン　かため　１本","10.00","1.00","210.00","210","335","335","125","37.31"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072036303","消臭元スプレー　やすらぎそよぐラベンダー　２８０ｍ","10.00","2.00","178.00","356","286","572","216","37.76"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072036365","トイレその後に　フレッシュグリーン　２８０ｍｌ","10.00","2.00","192.00","384","301","602","218","36.21"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072053768","ｻﾜﾃﾞ-ｸﾙﾏ専用ﾎﾞﾀﾆｶﾙｸﾞﾘ-ﾝﾘ-ﾌ","10.00","1.00","232.00","232","360","360","128","35.56"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072055113","無香空間ほのかなせっけん詰め替え用","10.00","1.00","139.00","139","231","231","92","39.83"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987072500415","タフグリップクッション透明　４０ｇ","10.00","1.00","660.00","660","1079","1079","419","38.83"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987107622457","ﾐﾉﾝ全身SPさらっとﾀｲﾌﾟ詰替え","10.00","2.00","680.00","1360","990","1980","620","31.31"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115101043","キンチョールＫ　４５０ｍｌ","10.00","7.00","461.00","3227","657","4599","1372","29.83"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115854550","金鳥ﾃィﾝｸﾙ水回り用防臭ﾌﾟﾗｽW　本体","10.00","1.00","220.00","220","327","327","107","32.72"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115854567","金鳥ﾃィﾝｸﾙ水回り用防臭ﾌﾟﾗｽW　詰め替","10.00","2.00","145.00","290","217","434","144","33.18"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987164133002","ニッコーバンＷＰ５０１　Ｓサイズ 20 枚","10.00","2.00","192.00","384","352","704","320","45.45"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987164133101","ニッコーバンＷＰ５０２　Ｍサイズ 16 枚","10.00","2.00","168.00","336","308","616","280","45.45"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987164133309","ニッコーバンＷＰ５０４　Ｍサイズ 38 枚","10.00","2.00","381.00","762","698","1396","634","45.42"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167016968","メッシュポアテープＮｏ．５０Ｆ","10.00","1.00","300.00","300","594","594","294","49.49"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167027001","バトルウィン　テーピングテープ　Ｃ１２Ｆ","10.00","2.00","210.00","420","374","748","328","43.85"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167035457","ケアリーヴ　Ｍ２０枚","10.00","2.00","195.00","390","387","774","384","49.61"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167049232","防水フィルムロールタイプＢＦＲ５","10.00","2.00","330.00","660","608","1216","556","45.72"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167054724","ﾆﾁﾊﾞﾝ 　やさしい傷あてパット L","10.00","2.00","300.00","600","528","1056","456","43.18"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987167431211","ニチバンホワイトテープ　Ｗ１２９","10.00","2.00","165.00","330","297","594","264","44.44"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987227027170","メディケア　傷あて材　Ｌ　５枚","10.00","2.00","193.00","386","415","830","444","53.49"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987241165117","ﾛ-ﾄｼﾞ-ｺﾝﾀｸﾄＢ","10.00","1.00","442.00","442","682","682","240","35.19"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987244166685","和光堂おしぼりウエッティー　詰替え用　１３０枚","10.00","5.00","213.00","1065","418","2090","1025","49.04"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987353190113","ﾕ-ｽｷﾝﾁｭ-ﾌﾞ(ﾐｯﾌｨ-）","10.00","2.00","287.00","574","437","874","300","34.32"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987353191646","ﾕ-ｽｷﾝｻ-ﾋﾞｽﾊﾟｯｸ　２０２２","10.00","10.00","658.00","6580","921","9210","2630","28.56"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987892141591","ﾃﾙﾓ電子体温計ET-C２３２PO1","10.00","5.00","1533.00","7665","2178","10890","3225","29.61"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4580543940200","霧のﾊﾞﾙｻﾝEX6-10畳2ｐ","10.00","1.00","1232.00","1232","2068","2068","836","40.43"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301136392","デントヘルスＲ　２０ｇ","10.00","3.00","548.00","1644","1100","3300","1656","50.18"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4903301190929","バファリンプレミアム　２０錠","10.00","1.00","617.00","617","1100","1100","483","43.91"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987033409047","太田胃散＜分包＞　１６包","10.00","1.00","384.00","384","608","608","224","36.84"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987033904023","太田胃散　１４０ｇ","10.00","1.00","780.00","780","1210","1210","430","35.54"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107626806","ルルアタックCX　24錠","10.00","3.00","1300.00","3900","2068","6204","2304","37.14"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987110001638","《大幸薬品》正露丸　１００粒","10.00","2.00","550.00","1100","922","1844","744","40.35"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987133002025","新今治水　４ｍｌ","10.00","1.00","435.00","435","742","742","307","41.37"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987164311608","プラチナバン","10.00","1.00","381.00","381","698","698","317","45.42"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987167028978","ニチバン　スピール膏　ＳＰＦ　３枚","10.00","2.00","475.00","950","1045","2090","1140","54.55"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987188155059","サロンパスローション８５ｍＬ","10.00","2.00","450.00","900","627","1254","354","28.23"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987188171172","ﾗ･ｻﾛﾝﾊﾟｽ","10.00","2.00","735.00","1470","1078","2156","686","31.82"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241102679","ﾛｰﾄ 　パンシロンＧ 20 包","10.00","1.00","385.00","385","547","547","162","29.62"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987241158256","ﾛ-ﾄ新緑水","10.00","1.00","554.00","554","858","858","304","35.43"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300010921","エスエスブロン錠　８４錠","10.00","1.00","648.00","648","1210","1210","562","46.45"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300058510","ｴｽｴｽ 　イブＡ錠ＥＸ４０錠","10.00","1.00","490.00","490","1078","1078","588","54.55"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987426002022","ムヒソフトＧＸ　１５０ｇ","10.00","2.00","798.00","1596","1078","2156","560","25.97"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987443351707","ノバルティスＦボルタレンＥＸテープ　７枚","10.00","2.00","560.00","1120","974","1948","828","42.51"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987443351714","ノバルティスＦボルタレンＥＸテープ　１４枚","10.00","2.00","960.00","1920","1655","3310","1390","41.99"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987443351721","ノバルティス　ボルタレンＥＸテープ　２１枚","10.00","1.00","1417.00","1417","2618","2618","1201","45.87"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4056800250950","ウエラト－ン２＋１　クリ－ムタイプ７Ｇ","10.00","1.00","1152.00","1152","1738","1738","586","33.72"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4056800251049","ウエラト－ン２＋１　クリ－ムタイプ　６ＣＢ　 60 ｇ","10.00","1.00","1152.00","1152","1757","1757","605","34.43"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301008473","花王ニベアクリーム　チューブ５０ｇ","10.00","2.00","180.00","360","217","434","74","17.05"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301203038","花王ブローネ　ヘアマニキュア　ナチュラルブラック 72","10.00","1.00","571.00","571","836","836","265","31.7"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301210494","花王ビオレ　毛穴すっきりパック　鼻用　黒色タイプ１","10.00","2.00","403.00","806","580","1160","354","30.52"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901301363268","ﾋﾞｵﾚUVｱｸｱﾘｯﾁｳｵ-ﾀﾘ-ｼﾞｪﾙ","10.00","1.00","572.00","572","877","877","305","34.78"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4901872464135","ｴ-ｼﾞ-ﾃﾞｵ２４ﾊﾟｳﾀﾞ-SP（無香性）S","10.00","1.00","295.00","295","437","437","142","32.49"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4902806134230","マンダムホールドジェルスーパーハード 230 ｇ","10.00","1.00","300.00","300","495","495","195","39.39"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4903075100117","ユゼ　黒砂糖洗粉　７５ｇ","10.00","3.00","240.00","720","396","1188","468","39.39"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4987205080609","ビゲン　クリームトーン　６ｇ","10.00","1.00","558.00","558","767","767","209","27.25"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","04","化粧品","4987241162628","ｵｷｼ-ｸﾘｱｳｵｯｼｭ","10.00","1.00","293.00","293","418","418","125","29.9"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","05","家庭用品","4548404201167","あわあみ　ボディタオル　泡綿　しろ","10.00","1.00","334.00","334","547","547","213","38.94"
"2022/09/09","631　パスコ店","0312","ジョヴィＪＯＶＹ","09","耐久消費財","4902430374125","ファブリーズイージークリップ　エイプリルフレッシュ","10.00","2.00","277.00","554","382","764","210","27.49"
"2022/09/09","631　パスコ店","0408","大協紙商事","02","日用雑貨","4901750801441","ポイズパッド　スーパー　１６枚","10.00","9.00","500.00","4500","767","6903","2403","34.81"
"2022/09/09","631　パスコ店","0408","大協紙商事","05","家庭用品","4901140620010","イワタニ     アイラップ　６０枚","10.00","60.00","103.00","6180","129","7740","1560","20.16"
"2022/09/09","631　パスコ店","0505","中北薬品","01","食品","0000049721546","明治メイバランスＭｉｎｉカップ　ストロベリー味　１","8.00","3.00","171.00","513","234","702","189","26.92"
"2022/09/09","631　パスコ店","0505","中北薬品","01","食品","0000049721737","明治メイバランスＭｉｎｉカップ　バナナ味　１２５ｍ","8.00","3.00","171.00","513","234","702","189","26.92"
"2022/09/09","631　パスコ店","0505","中北薬品","01","食品","4987035262619","ネイチャーメイド　亜鉛　６０粒","8.00","1.00","546.00","546","842","842","296","35.15"
"2022/09/09","631　パスコ店","0505","中北薬品","01","食品","4987035652212","ｵ-ｴｽﾜﾝOS-1ｱｯﾌﾟﾙ風味","8.00","24.00","143.00","3432","192","4608","1176","25.52"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4969889005000","ズバリ　１６包","10.00","4.00","611.00","2444","1078","4312","1868","43.32"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987028147008","エーザイナボリンＳ","10.00","1.00","3375.00","3375","4818","4818","1443","29.95"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987035085614","オロナインＨ軟膏　３０ｇ","10.00","2.00","267.00","534","437","874","340","38.9"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987035099710","オロナインＨ軟膏　５０Ｇ","10.00","2.00","390.00","780","547","1094","314","28.7"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987072037515","アンメルツＮＥＯ　液　ロングボトル","10.00","1.00","1139.00","1139","1738","1738","599","34.46"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987084410122","新サンテドウα　１５ｍｌ","10.00","1.00","420.00","420","660","660","240","36.36"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987188123645","フェイタス     Ｚ     αローション　５０ｍｌ","10.00","1.00","978.00","978","1508","1508","530","35.15"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987241100583","ロート抗菌目薬i","10.00","1.00","441.00","441","1020","1020","579","56.76"
"2022/09/09","631　パスコ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987774065496","マキロンＳ　 75 ｍｌ","10.00","2.00","442.00","884","647","1294","410","31.68"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016509","バイトゴールド３０００　　　　　　　　１００ＭＬ","10.00","10.00","37.00","370","162","1620","1250","77.16"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016608","新バイトゴールド3000　10本入","10.00","4.00","740.00","1480","1936","3872","2392","61.78"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016707","新バイトゴールド３０００　５０本入","10.00","-1.00","1850.00","-1850","3278","-3278","-1428","43.56"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987103049210","ヘパリ－ゼＧＴ８０錠","10.00","7.00","1097.00","7679","2475","17325","9646","55.68"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987103049227","ヘパリーゼＧＴ５６０錠","10.00","-1.00","7679.00","-7679","14300","-14300","-6621","46.3"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10.00","5.00","796.00","3980","1078","5390","1410","26.16"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ　５０本","10.00","-1.00","3980.00","-3980","5478","-5478","-1498","27.35"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306007390","リポビタン D スーパー 3 本","10.00","-1.00","450.00","-450","701","-701","-251","35.81"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306008106","リポビタンＤスーパー　１００ｍｌ","10.00","3.00","150.00","450","239","717","267","37.24"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306021402","リポビタンＺＥＲＯ","10.00","3.00","95.00","285","160","480","195","40.63"
"2022/09/09","631　パスコ店","0699","材料転用","03","ＯＴＣ医薬品類","4987306021433","リポビタンＺＥＲＯ３本","10.00","-1.00","285.00","-285","481","-481","-196","40.75"
"2022/09/09","634　プラファ店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987305114167","新ジキニン顆粒　２２包","10.00","1.00","918.00","918","1408","1408","490","34.8"
"2022/09/09","634　プラファ店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987306003507","リポビタンＤ　１００ｍｌ×５０本","10.00","3.00","7960.00","11940","13200","19800","7860","39.7"
"2022/09/09","634　プラファ店","0408","大協紙商事","02","日用雑貨","4901750809874","ポイズ肌ケアパッドライト２６枚８０ｃｃ","10.00","12.00","500.00","6000","836","10032","4032","40.19"
"2022/09/09","634　プラファ店","0505","中北薬品","02","日用雑貨","4961889090574","オプティフリープラス  240  ｍｌｘ  2  本","10.00","1.00","805.00","805","1304","1304","499","38.27"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4909800031251","レインボーモイストワン１２０ｍｌ","10.00","3.00","1000.00","3000","1540","4620","1620","35.06"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4969889005000","ズバリ　１６包","10.00","6.00","611.00","3666","1078","6468","2802","43.32"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987107608703","クロマイ－Ｐ軟膏ＡＳ　６ｇ","10.00","1.00","523.00","523","885","885","362","40.9"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987107608727","クロマイ－Ｎ軟膏　６ｇ","10.00","3.00","523.00","1569","885","2655","1086","40.9"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987188151372","のびのびサロンシップ１６枚","10.00","1.00","675.00","675","1078","1078","403","37.38"
"2022/09/09","634　プラファ店","0505","中北薬品","03","ＯＴＣ医薬品類","4987774263113","第一三共オイラックスＡ　１０ｇ","10.00","1.00","520.00","520","836","836","316","37.8"
"2022/09/09","634　プラファ店","0939","大島店","02","日用雑貨","4901750404659","クリネックスティシュー","10.00","300.00","295.00","88500","437","131100","42600","32.49"
"2022/09/09","639　大島店","0112","イトー企画","01","食品","4973044090732","杉食　ぬか玄　粉末２．５ｇ×８０包","8.00","3.00","1280.00","3840","1833","5499","1659","30.17"
"2022/09/09","639　大島店","0112","イトー企画","01","食品","4973044090756","杉食　ぬか玄　５６０粒","8.00","6.00","1280.00","7680","1833","10998","3318","30.17"
"2022/09/09","639　大島店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987306007994","リポビタンゴールドｘ ５０ｍｌ×１０本","10.00","2.00","1080.00","2160","1848","3696","1536","41.56"
"2022/09/09","639　大島店","0408","大協紙商事","02","日用雑貨","4901750404659","クリネックスティシュー","10.00","600.00","295.00","177000","437","262200","85200","32.49"
"2022/09/09","639　大島店","0505","中北薬品","02","日用雑貨","4901080206213","ブラックキャップ １２個入","10.00","1.00","447.00","447","657","657","210","31.96"
"2022/09/09","639　大島店","0505","中北薬品","02","日用雑貨","4973452292209","せんねん灸　近江　１５０点","10.00","1.00","1621.00","1621","2178","2178","557","25.57"
"2022/09/09","639　大島店","0505","中北薬品","02","日用雑貨","4984194322345","エピカコールド　３１０ｍｌ","10.00","2.00","473.00","946","642","1284","338","26.32"
"2022/09/09","639　大島店","0505","中北薬品","02","日用雑貨","4987072082355","尿モレサラサーティ　微量　３０枚","10.00","3.00","231.00","693","305","915","222","24.26"
