﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","01","食品","0990","しみず倉庫","","","","","","","4510759790016","ドーバー　パストリ－ゼ７７ ５００ｍｌ","8","500","215","695.00","960","5","4,802","1,327","27.63","0.89","0.15","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987031002165","新大草延寿丸３２Ｈ","10","32H","216","762.67","1,600","3","4,800","2,512","52.33","0.35","0.15","54.13"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872953776","ヘアトニックＮＡ２２０ｍｌ","10","220ML","217","1,300.00","1,600","3","4,800","900","18.75","4.19","0.15","54.13"
"","⚫","03","ＯＴＣ医薬品類","0127","オールジャパンドラックＡＪＤ","","","","","","","4987239137126","カゼリックＣ錠　８０錠","10","","218","488.00","798","6","4,788","1,860","38.85","0.35","0.15","54.13"
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4901750809867","ポイズ肌ケアパット中量２８枚","10","28ﾏｲ","219","500.00","598","8","4,784","784","16.39","0.27","0.15","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4570084940029","ﾌﾟﾘ-ﾂﾏｽｸふつうｻｲｽﾞ","10","","220","230.00","398","12","4,776","2,016","42.21","0.27","0.15","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987241174461","Vﾛｰﾄｱｸﾃｨﾌﾞﾌﾟﾚﾐｱﾑ","10","","221","1,200.00","1,583","3","4,749","1,149","24.19","0.34","0.15","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975446941483","ハツモールヘアグロアーＳ　　　　　　　２５０ＭＬ","10","250ML","222","2,236.00","4,743","1","4,743","2,507","52.86","0.34","0.15","54.13"
"","","03","ＯＴＣ医薬品類","0310","ＪＰＳ製薬","","","","","","","4987438059038","ＪＰＳ漢方胃腸薬Ｎ　 20 包","10","","223","530.00","1,182","4","4,728","2,608","55.16","0.34","0.15","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987084416902","ｿﾌﾄｻﾝﾃｨｱ5ML4 本","10","5ML 4ﾎ","224","430.00","591","8","4,725","1,285","27.20","0.34","0.15","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301390424","ﾆﾍﾞｱUVﾃﾞィ-ﾌﾟﾌﾟﾛﾃｸﾄ＆ｹｱｼﾞｪﾙ","10","","225","675.00","945","5","4,723","1,348","28.54","0.27","0.15","54.13"
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4902011821734","ｴﾘｴｰｴﾙｼｬﾜｰ吸収ﾄｲﾚﾛｰﾙｗ","10","","226","410.00","416","11","4,580","70","1.53","0.26","0.14","54.13"
"","","04","化粧品","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301298690","カオウ　ニベアサンＳＷジェルＳＰＦ５０　１４０ｇ","10","140G","227","700.00","915","5","4,577","1,077","23.53","0.49","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306009486","大正漢方胃腸薬（微粒）","10","","228","1,430.00","2,280","2","4,560","1,700","37.28","0.33","0.14","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987067327409","QPｺｰﾜｺﾞｰﾙﾄﾞαﾌﾟﾚﾐｱﾑ","10","","229","1,562.00","2,268","2","4,536","1,412","31.13","0.33","0.14","54.13"
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4978554112837","ソフィアタッチエコ１５０Ｗ５Ｐ","10","","230","178.00","196","23","4,514","420","9.30","0.25","0.14","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","4987300508312","ｴｽｴｽ 　エスカップＥ 100 ｍｌ 10 本","10","100ML","231","780.00","1,500","3","4,500","2,160","48.00","0.33","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103036180","新ローヤルゼロントＢ　１００ｍｌ×１０本","10","","232","900.00","1,500","3","4,500","1,800","40.00","0.33","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4515351100485","ｷｮｸﾄｳ熊胆円　48個入","10","48ｺ","233","1,250.00","2,250","2","4,500","2,000","44.44","0.33","0.14","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987072007921","ﾌｪﾐﾆ-ﾅ軟膏Ｓ","10","","234","840.00","1,480","3","4,440","1,920","43.24","0.32","0.14","54.13"
"","","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111537594","ライフリー　長時間あんしんうす型パンツＭ　２０枚","10","","235","1,250.00","1,480","3","4,440","690","15.54","0.25","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0007","眼科用薬","4987241140428","ロートＶ５（ファイブ）粒３０粒","8","","236","1,080.00","1,476","3","4,428","1,188","26.83","0.82","",""
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380139","ＣＲＹＳＴＡＬリキッドファンデーション","10","","237","2,640.00","4,400","1","4,400","1,760","40.00","0.47","0.14","54.13"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080168313","サラテクト　無香料 ２００ｍｌ","10","","238","423.00","487","9","4,382","575","13.12","0.25","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0058","ブランド　大日本除虫菊","4987115000339","金鳥の渦巻　（缶）　３０巻","10","","239","660.00","876","5","4,380","1,080","24.66","0.25","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080206213","ブラックキャップ １２個入","10","12ｺ","240","460.00","625","7","4,376","1,156","26.42","0.25","",""
"","","03","ＯＴＣ医薬品類","0310","ＪＰＳ製薬","","","","","","","4987438065305","苓桂朮甘湯","10","","241","2,370.00","4,336","1","4,336","1,966","45.34","0.31","0.13","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987904100851","ﾘﾝﾃﾞﾛﾝVSｸﾘ-ﾑ","10","","242","702.00","1,080","4","4,320","1,512","35.00","0.31","0.13","54.13"
"","","04","化粧品","0313","資生堂ジャパン","","","","","","","4909978997038","AQLｽﾍﾟｼｬﾙｼﾞｪﾙｸﾘ-ﾑN（ﾓｲｽﾄ）","10","","243","1,224.00","1,440","3","4,320","648","15.00","0.46","0.13","54.13"
"","","04","化粧品","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0017","大島椿株式会社","4970170140119","大島椿ＥＸエッセンスオイル　４０ｍｌ","10","","244","1,500.00","2,154","2","4,308","1,308","30.36","0.46","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016608","新バイトゴールド3000　10本入","10","","245","410.00","857","5","4,286","2,236","52.17","0.31","0.13","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301316264","吸水フリ－ディ　さらピュア　スリムタイプ２０ｃｃ","10","32ﾏｲ","246","298.00","387","11","4,261","983","23.07","0.24","0.13","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4955273807022","イオナUVベース","10","40G","247","1,350.00","2,126","2","4,252","1,552","36.50","0.24","0.13","54.13"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901080030511","ｻﾗﾃｸﾄﾐｽﾄ","10","","248","320.00","422","10","4,220","1,020","24.17","0.24","0.13","54.13"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272100548","シコニスクリームチューブ　４０ｇ","10","40G","249","455.00","700","6","4,200","1,470","35.00","0.45","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901301024688","花王バブ　ゆずの香り２０錠","10","20T","250","560.00","598","7","4,186","266","6.35","0.24","",""
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","0000049243710","エスエスイブＡ錠　４８錠","10","","251","520.00","598","7","4,186","546","13.04","0.30","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4946842100019","アサヒエビオス錠　２０００錠","10","","252","1,488.00","2,090","2","4,180","1,204","28.80","0.30","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4903301588696","新ライオデント　４０ｇ","10","","253","654.00","1,045","4","4,180","1,564","37.42","0.24","",""
"","","04","化粧品","0420","トゥディック","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987241132980","５０の恵　養潤液　つめかえ用","10","","254","917.00","1,380","3","4,140","1,389","33.55","0.44","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902011775662","ｱﾃﾝﾄ 夜１枚吸収 ﾊﾟｯﾄﾞ ６回吸収　 24 枚","10","","255","1,035.00","1,380","3","4,140","1,035","25.00","0.23","0.13","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306047372","パブロンＳゴールドＷ　３０錠","10","","256","770.00","1,366","3","4,099","1,789","43.64","0.30","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4901080726513","部分入れ歯用ポリデント","10","108ｼﾞｮ","257","595.00","680","6","4,080","510","12.50","0.23","0.13","54.13"
"","","03","ＯＴＣ医薬品類","0310","ＪＰＳ製薬","","","","","","","4987438060706","JPS加味逍遙散","10","","258","2,370.00","4,023","1","4,023","1,653","41.09","0.29","0.12","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080122711","アースノーマット ６０日セット ホワイトブル","10","","259","802.00","1,004","4","4,014","806","20.08","0.23","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987107626806","ルルアタックCX　24錠","10","","260","1,300.00","2,000","2","4,000","1,400","35.00","0.29","0.12","54.13"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272201511","ＢＩＨＡＤＡクレンジング　 120 ｇ","10","120G","261","2,600.00","4,000","1","4,000","1,400","35.00","0.43","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272003283","ホワイトリリー アイブロウ ペンシルカートリ","10","","262","520.00","800","5","4,000","1,400","35.00","0.43","",""
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872172924","資生堂ＲＥリフティングエマルジョンパクトＯＣ２０","10","","263","3,500.00","4,000","1","4,000","500","12.50","3.49","0.12","54.13"
"","","04","化粧品","0139","ｉRIS北陸販売株式会社","","","","","","","4571432380221","エッセンス　クレンジング 150 ｍｌ","10","150ML","264","1,200.00","2,000","2","4,000","1,600","40.00","0.43","0.12","54.13"
"","⚫","03","ＯＴＣ医薬品類","0624","米田薬品","","","","","","","4987239123136","カゼリック顆粒　１６包","10","16ﾎｳ","265","443.00","798","5","3,990","1,775","44.49","0.29","0.12","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0107","ライオン","4903301010975","バファリンＡ　２０錠","10","20T","266","299.00","570","7","3,990","1,897","47.54","0.29","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987067453108","ｺｰﾜ 　 ﾊﾞﾝﾃﾘﾝｻﾎﾟｰﾀｰ 腰 L 　 SGR","10","1ｺ","267","2,580.00","3,980","1","3,980","1,400","35.18","0.22","0.12","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4903301311768","ｽﾏｲﾙﾒﾃﾞｨｶﾙA","10","","268","900.00","1,311","3","3,933","1,233","31.35","0.22","0.12","54.13"
"","","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0072","ブランド　王子ネピア","4901121658025","ネピア インナ－シ－ト３０　２０枚","10","","269","435.00","561","7","3,924","879","22.40","0.22","",""
"","⚫","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0054","第一三共ヘルスケア","4987107608154","パテックス　うすぴたシップ　４８枚","10","","270","797.00","980","4","3,920","732","18.67","0.28","",""
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080120212","アースノーマット６０日用取替ボトル　微香性 ２本","10","","271","930.00","980","4","3,920","200","5.10","0.22","",""
"","⚫","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4987300520918","ｴｽｶｯﾌﾟ　１０本+２本","10","","272","510.00","648","6","3,888","828","21.30","0.72","0.12","54.13"
"","","90","湧永製品","0627","湧永製薬","","","","","","","4968250239112","ノノン錠　２４錠","10","24","273","272.00","778","5","3,888","2,528","65.02","0.33","0.12","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4970511090295","ＡＪＤ　ウオノメバン　Ｍ","10","","274","282.00","648","6","3,886","2,194","56.46","0.28","0.12","54.13"
"","","02","日用雑貨","0420","トゥディック","","","","","","","4903111960583","ライフリーさわやかパッド快適の中量用４５ｃｃ","10","22ﾏｲ","275","348.88","486","8","3,886","1,095","28.18","0.22","0.12","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0078","白十字","4987603331518","サルバ　尿とりパッド　スーパー　女性用　６８枚入","10","68ﾏｲ","276","978.00","1,280","3","3,840","906","23.59","0.22","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301201317","花王リリーフはつらつパンツ長時間安心　Ｌ～ＬＬ１３","10","13ﾏｲ","277","1,150.00","1,280","3","3,840","390","10.16","0.22","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0033","小林製薬","4987072077375","小林製薬チクナイン　２８包","10","","278","2,204.00","3,800","1","3,800","1,596","42.00","0.27","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","0000049243697","エスエスイブＡ錠　２４錠","10","24T","279","300.00","475","8","3,800","1,400","36.84","0.27","",""
"","","01","食品","0127","オールジャパンドラックＡＪＤ","","","","","","","4560132323508","純粋はちみつ 1000 ｇ","8","1000G","280","445.00","632","6","3,792","1,122","29.59","0.70","0.12","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306003491","大正製薬リポビタンＤ　１００ｍｌ×１０本","10","","281","756.00","947","4","3,788","764","20.17","0.27","",""
"","","03","ＯＴＣ医薬品類","0127","オールジャパンドラックＡＪＤ","","","","","","","4987037711580","ＢＴエースクリーム　３０ｇ","10","30G","282","327.00","1,881","2","3,762","3,108","82.62","0.27","0.12","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306045903","パブロン鼻炎カプセルＳα　４８ｃｐ","10","","283","1,100.00","1,878","2","3,756","1,556","41.43","0.27","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0046","殺虫剤､防虫剤､忌避剤","4901080277510","ムカデコロリ 秒殺ジェット　２５０ｍｌ","10","","284","650.00","750","5","3,752","502","13.38","0.21","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987300042106","ｽｷﾝｾ-ﾌAPｸﾘ-ﾑ","10","","285","891.00","1,237","3","3,712","1,039","27.99","0.27","0.12","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0074","久光製薬","4987188165768","エアーサロンパスジェットα１５０ｍＬ","10","","286","917.00","1,225","3","3,675","924","25.14","0.27","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970883011577","ガウスバンイン　１３６粒","10","","287","1,189.00","1,834","2","3,668","1,290","35.17","0.21","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","4987300049419","エスエス製薬　ドリエル　１２錠","10","12T","288","1,235.00","1,833","2","3,666","1,196","32.62","0.27","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4987072082997","噛むﾌﾞｴﾚｽｹｱﾎﾞﾄﾙｽｯｷﾘｸ-ﾙ","8","","289","468.00","608","6","3,648","840","23.03","0.67","0.11","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902407127037","ﾐｾｽﾛｲﾄﾞきもの様","10","","290","495.00","728","5","3,640","1,165","32.01","0.21","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987015024015","イチジク浣腸40Ｅｘ10","10","","291","770.00","1,213","3","3,639","1,329","36.52","0.26","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987475116381","パステルハップｉ","10","","292","352.00","901","4","3,604","2,196","60.93","0.26","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0310","ＪＰＳ製薬","","","","","","","4987438065374","神農　苓桂朮甘湯 ｴｷｽ 錠","10","","293","900.00","1,800","2","3,600","1,800","50.00","0.26","0.11","54.13"
"","","90","湧永製品","0627","湧永製薬","","","","","","","4968250854216","グリーン末３０包","8","30","294","467.00","1,800","2","3,600","2,666","74.06","0.30","0.11","54.13"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272200521","ホワイトリリー ウエスタンレットシダー １１","10","","295","780.00","1,200","3","3,600","1,260","35.00","0.39","",""
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872371600","資生堂メモア－ルオ－デコロン８０ｍｌ","10","","296","1,050.00","1,200","3","3,600","450","12.50","3.15","0.11","54.13"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872257751","資生堂ばら園ボディーミルクＲＸ２００ｍｌ","10","","297","1,050.00","1,200","3","3,600","450","12.50","3.15","0.11","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4510759790023","ﾄﾞ-ﾊﾞ- ﾊﾞｽﾄﾘ-ｾﾞ77 替え","8","500ML","298","624.00","900","4","3,600","1,104","30.67","0.20","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987300060063","ｱﾚｼﾞｵﾝ２０","10","","299","1,790.00","3,580","1","3,580","1,790","50.00","0.26","0.11","54.13"
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0095","龍角散","4987240601869","らくらく服薬ゼリー 200 ｇ","8","200G","300","231.00","298","12","3,576","804","22.48","0.66","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4549660351733","びっくらたまごﾎﾟｹﾓﾝﾌｨｷﾞｱ","10","","301","247.00","298","12","3,576","612","17.11","0.20","0.11","54.13"
"","","01","食品","0505","中北薬品","","","0903","ブランド（健食メーカー）","0033","明治","0000049721546","明治メイバランスＭｉｎｉカップ　ストロベリー味　１","8","","302","169.82","210","17","3,571","684","19.15","0.66","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250170118","ワクナガ胃腸薬Ｌ　９０錠","10","90","303","574.00","1,774","2","3,548","2,400","67.64","0.30","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306007994","リポビタンゴールドｘ　５０ｍｌ×１０本","10","","304","1,017.00","1,180","3","3,540","489","13.81","0.26","",""
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0904","ブランド（雑貨メーカー）","0035","興和","4987067263905","バンテリンコーワパップＳ　１２枚","10","","305","770.00","1,179","3","3,538","1,228","34.71","0.26","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902407140166","白元きものしょうのう","10","","306","637.00","880","4","3,520","972","27.61","0.20","0.11","54.13"
"","","02","日用雑貨","0408","大協紙商事","","","","","","","4901750182694","クリネックスコンパクト　S　８R","10","","307","395.00","438","8","3,504","344","9.82","0.20","0.11","54.13"
"","","04","化粧品","0532","ホワイトリリー富山販売","","","0012","帳票グループ","0002","売上　シミズ推奨品","4957272004952","ウエルハース　エッセンス","10","","308","2,275.00","3,500","1","3,500","1,225","35.00","0.37","",""
"","","04","化粧品","0532","ホワイトリリー富山販売","","","","","","","4957272001029","ｶﾙﾌｨｱﾌｫｰﾑ","10","","309","2,275.00","3,500","1","3,500","1,225","35.00","0.37","0.11","54.13"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872169368","資生堂ＥＩＳフェースエフェクトマッサージ９３Ｇ","10","","310","2,625.00","3,500","1","3,500","875","25.00","3.06","0.11","54.13"
"","","04","化粧品","0313","資生堂ジャパン","","","","","","","4901872099542","ELSﾘﾌﾄﾓｲｽﾁｭｱｴﾏﾙ2","10","","311","2,625.00","3,500","1","3,500","875","25.00","0.37","0.11","54.13"
"","","01","食品","0501","ナカトミ","","","","","","","4905308552106","黒コウジ酢　７２０ｍｌ","8","","312","3,179.00","3,496","1","3,496","317","9.07","0.65","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987188151396","のびのびサロンシップﾌｨｯﾄ","10","","313","625.00","874","4","3,494","994","28.45","0.25","0.11","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987373076268","チューマイａ","10","16ﾌｸﾛ","314","220.00","582","6","3,491","2,171","62.19","0.20","0.11","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0107","ライオン","4903301010968","バファリンＡ　４０錠","10","40T","315","441.00","698","5","3,490","1,285","36.82","0.25","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4903111947935","さわやかパッド男性用１６枚","10","","316","530.00","698","5","3,490","840","24.07","0.20","0.11","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4903111589227","ﾁｬ-ﾑﾅｯﾌﾟ吸水さらﾌｨ少量用","10","","317","651.00","698","5","3,490","235","6.73","0.20","0.11","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111744930","ライフリー　さわやかパッド　安心の中量用　２０枚","10","20ﾏｲ","318","530.00","694","5","3,470","820","23.63","0.20","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111058594","ライフリー　さわやかパッド少量用","10","","319","347.00","491","7","3,437","1,008","29.33","0.19","",""
"","","02","日用雑貨","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111536788","ライフリー　尿とりパッドスーパー　男性用　３９枚","10","","320","795.00","1,139","3","3,416","1,031","30.18","0.19","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4954097858968","ﾗﾊﾞ-ｴ-ｽ　D3000","10","","321","400.00","676","5","3,382","1,382","40.86","0.24","0.10","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0074","久光製薬","4987188100561","サロンパス　８０枚","10","80ﾏｲ","322","602.00","843","4","3,370","962","28.55","0.24","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306021259","コーラック　１２０錠","10","120ｼﾞｮ","323","1,092.00","1,680","2","3,360","1,176","35.00","0.24","0.10","54.13"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4955273406034","プラセンタ　オールインワンジェル　８０ｇ","10","80G","324","617.00","1,120","3","3,360","1,509","44.91","0.36","0.10","54.13"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","0012","帳票グループ","0001","売上","4901872236862","資生堂ＡＱＬモイストパウダリ－ＰＯ１０レフィル","10","","325","952.00","1,120","3","3,360","504","15.00","2.94","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0037","佐藤製薬","4987316017013","新トニン咳止め液　６０ｍｌ","10","","326","480.00","838","4","3,352","1,432","42.72","0.24","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0161","リブドゥコーポレーション","4904585026027","リフレ　安心パッド（レギュラー）２０枚","10","20ﾏｲ","327","441.60","670","5","3,349","1,141","34.07","0.19","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4571401702252","M18Y6","8","","328","1,440.00","1,656","2","3,312","432","13.04","0.61","0.10","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","4987300505915","薬用ラカルト・ニュー５","10","110G","329","840.00","1,104","3","3,311","791","23.89","0.19","",""
"","","04","化粧品","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0017","大島椿株式会社","4970170108119","大島椿ヘアクリームしっとり　１６０ｇ","10","160G","330","605.00","827","4","3,308","888","26.84","0.35","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987334102401","本草製薬　センナ　４８包","10","","331","283.00","472","7","3,302","1,321","40.01","0.24","0.10","54.13"
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001654","水神　８０粒","8","80ﾂﾌﾞ","332","3,000.00","3,300","1","3,300","300","9.09","0.61","0.10","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4955574829587","ﾘ-ﾀﾞ-ぎっくり腰おたすけﾍﾞﾙﾄM～L","10","","333","2,400.00","3,280","1","3,280","880","26.83","0.18","0.10","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","3000800100105","ヘパリーゼＧＴ８Ｔ","10","ﾍﾊﾟﾘｰｾ","334","137.00","297","11","3,270","1,763","53.91","0.24","0.10","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987360035346","メルヂンゴールド２４ＣＰ","10","24CP","335","341.00","648","5","3,240","1,535","47.38","0.23","0.10","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975446981366","ハツモールヘアーグロアーＳ（女性パッケージ） 160","10","160ML","336","1,728.00","3,240","1","3,240","1,512","46.67","0.23","0.10","54.13"
