仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/10/05","630　しみず倉庫","0627","湧永製薬","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","20.00","350.00","7000","1320","26400","19400","73.48"
"2022/10/05","630　しみず倉庫","0918","ナガオ薬局住之江店","03","ＯＴＣ医薬品類","4947941001467","イルケア葛根湯内服液　30ｍ×3","10.00","-30.00","173.00","-5190","547","-16410","-11220","68.37"
"2022/10/05","630　しみず倉庫","0919","いい薬局","03","ＯＴＣ医薬品類","4987306001046","アイリスＣＬ－Ⅰネオ","10.00","1.00","400.00","400","1100","1100","700","63.64"
"2022/10/05","630　しみず倉庫","0919","いい薬局","03","ＯＴＣ医薬品類","4987306001251","アイリス４０　１４ｍｌ","10.00","-2.00","480.00","-960","1320","-2640","-1680","63.64"
"2022/10/05","630　しみず倉庫","0919","いい薬局","90","湧永製品","4968250305312","キヨーレオピンネオｗ　240ml","10.00","-2.00","5570.00","-11140","11737","-23474","-12334","52.54"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710361773","CD ﾊﾆﾃﾞｭｳ ｸﾚﾝｼﾞﾝｸﾞｵｲﾙ","10.00","1.00","2240.00","2240","3520","3520","1280","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710370195","CD ﾌｪｲｽﾊﾟｳﾀﾞｰ 00","10.00","1.00","3500.00","3500","5500","5500","2000","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710370218","CD ﾌｪｲｽﾊﾟｳﾀﾞｰ11","10.00","1.00","3500.00","3500","5500","5500","2000","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710370713","CD ﾓｲｽﾁｭｱﾘﾎﾟｿｰﾑ(ﾚ)","10.00","3.00","9100.00","27300","14300","42900","15600","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710375817","CD ﾛｰｼﾞｰ ｸﾞﾛｳﾗｲｻﾞｰ","10.00","1.00","2240.00","2240","3520","3520","1280","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710376234","CD ﾘﾎﾟｿｰﾑｱﾄﾞﾊﾞﾝｽﾄﾘﾍﾟｱｾﾗﾑ(ﾚ)","10.00","1.00","10150.00","10150","15950","15950","5800","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710376401","CDAQ ｵｰﾗﾘﾌﾚｸﾀｰ 02","10.00","1.00","7000.00","7000","11000","11000","4000","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","93","コーセー化粧品","4971710377002","CDﾘﾎﾟｿｰﾑｱﾄﾞﾊﾞﾝｽﾄ ﾘﾍﾟｱｸﾘｰﾑ","10.00","1.00","7000.00","7000","11000","11000","4000","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","95","アルビオン化粧品","4969527035451","アルビオンフェイシャルコットン","10.00","2.00","285.00","570","418","836","266","31.82"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","95","アルビオン化粧品","4969527163192","AL ｴｸﾗﾌﾁｭｰﾙd(ﾚﾌｨﾙ)40ml","10.00","1.00","6650.00","6650","10450","10450","3800","36.36"
"2022/10/06","406 コスメイシイ","0109","イシイ本店","95","アルビオン化粧品","4969527198088","ALｴｸｼｱ ﾌﾞﾗｲﾄﾆﾝｸﾞｲﾏｷｭﾚｰﾄｾﾗﾑ","10.00","1.00","17500.00","17500","27500","27500","10000","36.36"
"2022/10/06","406 コスメイシイ","0204","カネボウ化粧品販売","92","カネボウ化粧品","4973167279670","KTﾀﾞﾌﾞﾙﾗｲﾝｴｷｽﾊﾟｰﾄLB-1","10.00","1.00","595.00","595","654","654","59","9.02"
"2022/10/06","406 コスメイシイ","0204","カネボウ化粧品販売","92","カネボウ化粧品","4973167823910","SUBCP ｳｫｯｼｭN(ﾄﾗｲｱﾙ)","10.00","1.00","585.00","585","990","990","405","40.91"
"2022/10/06","406 コスメイシイ","0204","カネボウ化粧品販売","92","カネボウ化粧品","4973167943182","KT LDｱｲﾌﾞﾛｳS BR1","10.00","1.00","770.00","770","847","847","77","9.09"
"2022/10/06","406 コスメイシイ","0204","カネボウ化粧品販売","92","カネボウ化粧品","4973167943199","KT LDｱｲﾌﾞﾛｳS BR3","10.00","1.00","770.00","770","847","847","77","9.09"
"2022/10/06","406 コスメイシイ","0204","カネボウ化粧品販売","93","コーセー化粧品","4973167208397","KTDEﾌﾞﾛｳ3DEX5","10.00","1.00","770.00","770","847","847","77","9.09"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254038499","CPBｾﾗﾑCｴｸﾚﾙｼｻﾝ(ﾚ)","10.00","1.00","9135.00","9135","15950","15950","6815","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254066393","CPB ﾗﾌｪﾙﾐｻﾝS","10.00","2.00","18900.00","37800","33000","66000","28200","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254102220","DP ｱﾚﾙﾊﾞﾘｱｸﾘｰﾑN","10.00","1.00","1950.00","1950","3300","3300","1350","40.91"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254952085","CPB ｸﾚｰﾑｲﾕｰ RS","10.00","2.00","15750.00","31500","27500","55000","23500","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955017","DP ﾘｯﾌﾟﾓｲｽﾄｴｯｾﾝｽN","10.00","1.00","975.00","975","1650","1650","675","40.91"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955253","CPB ﾛｰｼｮﾝｲﾄﾞﾛC N","10.00","3.00","7245.00","21735","12650","37950","16215","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955277","CPB ｴﾏﾙｼｮﾝP N","10.00","3.00","7560.00","22680","13200","39600","16920","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254955321","CPB ｸﾚｰﾑA N","10.00","5.00","8820.00","44100","15400","77000","32900","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254971888","CPB VｺﾚｸﾁｭｰﾙN","10.00","6.00","4095.00","24570","7150","42900","18330","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4514254971895","CPB VHﾛﾝｸﾞﾄｳﾆｭ","10.00","6.00","4095.00","24570","7150","42900","18330","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872061280","ELSﾘﾝｸﾙｸﾘｰﾑS","10.00","1.00","4350.00","4350","6380","6380","2030","31.82"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872068425","EIT BLｳｫｰﾀｰ 2(ﾚ)","10.00","1.00","1650.00","1650","2420","2420","770","31.82"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872068432","EIT BLﾐﾙｸ 1(ﾚ)","10.00","1.00","1725.00","1725","2530","2530","805","31.82"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872960750","BQD ﾛｰｼｮﾝ2(ﾚ)","10.00","1.00","2079.00","2079","3630","3630","1551","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4901872960798","BQD ｴﾏﾙｼﾞｮﾝ2(ﾚ)","10.00","1.00","2142.00","2142","3740","3740","1598","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978110758","BQ ｸﾘｱﾌｫｰﾑ","10.00","1.00","1890.00","1890","3300","3300","1410","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978110932","BQ ｸﾘｱﾛｰｼｮﾝ2(R)","10.00","1.00","2394.00","2394","4180","4180","1786","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978111144","BQ ｸﾘｱｴﾏﾙｼﾞｮﾝ2(R)","10.00","1.00","2772.00","2772","4840","4840","2068","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978123093","BQE ｵｰﾙｲﾝﾜﾝｼﾞｭﾚ","10.00","1.00","1764.00","1764","3080","3080","1316","42.73"
"2022/10/06","406 コスメイシイ","0313","資生堂ジャパン","91","資生堂化粧品","4909978133870","BQ ｸﾘｱﾊﾞｳﾝｽｸﾘｰﾑ ﾎﾝﾀｲ","10.00","1.00","6615.00","6615","11550","11550","4935","42.73"
"2022/10/06","554　愛国東店","0530","ほくやく","03","ＯＴＣ医薬品類","4987123701693","テラマイシン軟膏ａ　６ｇ","10.00","2.00","361.00","722","825","1650","928","56.24"
"2022/10/06","554　愛国東店","0530","ほくやく","03","ＯＴＣ医薬品類","4987350966117","ファインタッチ　ディスポ　１．５ｍｍ","10.00","2.00","494.00","988","825","1650","662","40.12"
"2022/10/06","554　愛国東店","0530","ほくやく","03","ＯＴＣ医薬品類","4987426002664","ムヒＨＤ　３０ｍｌ","10.00","2.00","840.00","1680","1320","2640","960","36.36"
"2022/10/06","554　愛国東店","0699","材料転用","03","ＯＴＣ医薬品類","0000049344240","ネオシーダー　２０本入り","10.00","30.00","256.00","7680","400","12000","4320","36"
"2022/10/06","554　愛国東店","0699","材料転用","03","ＯＴＣ医薬品類","4906048000056","ネオシーダー　２０本入り×１０個","10.00","-3.00","2560.00","-7680","4004","-12012","-4332","36.06"
"2022/10/06","554　愛国東店","0918","住之江店","01","食品","4987596255433","バイオリンク　ＢＣＥｘ　５０ｍｌ","8.00","6.00","2016.00","12096","4320","25920","13824","53.33"
"2022/10/06","554　愛国東店","0918","住之江店","01","食品","4987596255464","バイオリンク　ＢＣＥｘドリンク　８０ｍｌ","8.00","5.00","412.00","2060","1080","5400","3340","61.85"
"2022/10/06","554　愛国東店","0918","住之江店","01","食品","4987596255563","ヤクケン　バイオリンクＢＣＥｘ５０３　３０ｍｌ×３","8.00","10.00","4537.00","45370","9720","97200","51830","53.32"
"2022/10/06","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4513930010446","ＰＩ　オリール浣腸　３０ｇ×１０","10.00","9.00","205.00","1845","316","2844","999","35.13"
"2022/10/06","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4954177003127","ササスルー　２０４錠","10.00","1.00","975.00","975","2145","2145","1170","54.55"
"2022/10/06","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4987305321602","新リコリスゼンヤク　20ml×3本","10.00","3.00","357.00","1071","1100","3300","2229","67.55"
"2022/10/06","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4987474175112","ｱﾝｶﾋﾞﾝ MIC","10.00","2.00","774.00","1548","1980","3960","2412","60.91"
"2022/10/06","554　愛国東店","0918","住之江店","04","化粧品","4515748001753","エミュークリームＥＣエヴォリューション　85ｇ","10.00","2.00","1716.00","3432","4170","8340","4908","58.85"
"2022/10/06","554　愛国東店","0918","住之江店","04","化粧品","4987305040114","ロモコートＰ 180ML","10.00","3.00","746.00","2238","1760","5280","3042","57.61"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250164216","ワクナガ胃腸薬Ｇ　３００錠","10.00","2.00","516.00","1032","1650","3300","2268","68.73"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250199218","エナックＷ　２７０錠","10.00","4.00","1889.00","7556","5874","23496","15940","67.84"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","10.00","6.00","2891.00","17346","6600","39600","22254","56.2"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10.00","3.00","5300.00","15900","12100","36300","20400","56.2"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250832115","オプターナピュア１５ｍｌ","10.00","2.00","228.00","456","854","1708","1252","73.3"
"2022/10/06","554　愛国東店","0918","住之江店","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","3.00","353.00","1059","1320","3960","2901","73.26"
"2022/10/06","552　住之江店","0216","釧路市環境事業課廃棄物対策","05","家庭用品","4582197051158","釧路市ごみ処理手数料　　　　　可燃　１０Ｌ　１枚","10.00","200.00","22.00","4400","26","5200","800","15.38"
"2022/10/06","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474153127","ワグラス  D  錠　　　　　１５０錠","10.00","9.00","1150.00","10350","2585","23265","12915","55.51"
"2022/10/06","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474153288","ワグラスＤ錠　　　　　３００錠","10.00","9.00","2070.00","18630","4642","41778","23148","55.41"
"2022/10/06","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474153349","ワグラスＤ錠　４５０錠","10.00","9.00","2890.00","26010","6479","58311","32301","55.39"
"2022/10/06","552　住之江店","0311","ジャパンフーズ","01","食品","4901735012015","特別栽培　ウスターソース　（創健社）　３００ＭＬ","8.00","2.00","323.00","646","419","838","192","22.91"
"2022/10/06","552　住之江店","0311","ジャパンフーズ","01","食品","4901735023585","創健社　ベニバナオレインＥ　６００ｇ","8.00","3.00","686.00","2058","929","2787","729","26.16"
"2022/10/06","552　住之江店","0311","ジャパンフーズ","01","食品","4905609300079","アカシア純粋はちみつ　５００ｇ","8.00","1.00","1360.00","1360","1836","1836","476","25.93"
"2022/10/06","552　住之江店","0311","ジャパンフーズ","01","食品","4975668101016","日食　だしの素　　　　　　　　　　１０ＧＸ５０Ｈ","8.00","2.00","1036.00","2072","1404","2808","736","26.21"
"2022/10/06","552　住之江店","0530","ほくやく","01","食品","4987206035271","シュガーレスはなのど飴ＥＸ　アップル７０ｇ","8.00","3.00","172.00","516","246","738","222","30.08"
"2022/10/06","552　住之江店","0530","ほくやく","01","食品","4987240601869","らくらく服薬ゼリー 200 ｇ","8.00","1.00","219.00","219","321","321","102","31.78"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4901750880187","ポイズメンズパッド　うす型中量用　８０ｃｃ","10.00","3.00","418.00","1254","767","2301","1047","45.5"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4902508106597","ハビナース　からださわやか清拭タオル　３０枚","10.00","2.00","264.00","528","404","808","280","34.65"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4902522672641","ピップエレキバン　　MAX200","10.00","1.00","951.00","951","1518","1518","567","37.35"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4902610462079","ＦＣ　ネットホータイ　手先・ひじ用　１．２ｍ","10.00","1.00","248.00","248","418","418","170","40.67"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4987072036228","キムコ     レギュラー     冷蔵庫用      １３０ｇ","10.00","1.00","128.00","128","195","195","67","34.36"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4987072036259","消臭元スプレー　ふんわり清潔せっけん　２８０ｍｌ","10.00","1.00","158.00","158","217","217","59","27.19"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4987072068359","無香空間　特大　つめ替　６４８ｇ","10.00","1.00","303.00","303","437","437","134","30.66"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4987603109865","ＦＣ　伸縮包帯　Ｓ　手・手首用","10.00","1.00","130.00","130","217","217","87","40.09"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4987603330030","白十字　サルバＬパッド　　　　　スーパー　３０枚","10.00","1.00","480.00","480","748","748","268","35.83"
"2022/10/06","552　住之江店","0530","ほくやく","02","日用雑貨","4990266617660","抗菌加工　不織布　　マスク　ふつう　５０枚","10.00","3.00","510.00","1530","798","2394","864","36.09"
"2022/10/06","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987123145374","アリナミンＡ　６０錠","10.00","1.00","970.00","970","1298","1298","328","25.27"
"2022/10/06","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987373074684","オムニードＦＢプラスターα　　　４０枚","10.00","1.00","692.00","692","1848","1848","1156","62.55"
"2022/10/06","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987441201936","ヘデクパウダー６５包","10.00","1.00","1331.00","1331","2178","2178","847","38.89"
"2022/10/06","552　住之江店","0530","ほくやく","04","化粧品","4969972010355","スーパーミリオンヘアー　ブラック　","10.00","3.00","2275.00","6825","3850","11550","4725","40.91"
"2022/10/06","552　住之江店","0530","ほくやく","04","化粧品","4969972301286","スーパーミリオンヘアー　レディースセット　ブラック","10.00","1.00","1820.00","1820","3080","3080","1260","40.91"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","3000800700084","湧永　生田七　１Ｈ","8.00","60.00","52.00","3120","216","12960","9840","75.93"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","3000800700367","湧永　猪苓湯　１包","10.00","45.00","41.00","1845","132","5940","4095","68.94"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","3000800700442","湧永　五苓散　１包","10.00","45.00","43.00","1935","132","5940","4005","67.42"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","4968250358110","湧永田七　分包　６０包","8.00","-1.00","3081.00","-3081","10260","-10260","-7179","69.97"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","4968250888112","湧永　五苓散エキス顆粒　４５包","10.00","-1.00","1662.00","-1662","5170","-5170","-3508","67.85"
"2022/10/06","552　住之江店","0699","材料転用","90","湧永製品","4968250898111","湧永　猪苓湯Ａエキス細粒　４５包","10.00","-1.00","1592.00","-1592","4950","-4950","-3358","67.84"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474106284","ホノミ　エッキ錠","10.00","-1.00","2898.00","-2898","7370","-7370","-4472","60.68"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474133112","デプロキ　　３６錠","10.00","-1.00","603.00","-603","1540","-1540","-937","60.84"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474145177","ホノミ　モヘジ（Ｎ）４５Ｐ","10.00","-1.00","1170.00","-1170","2970","-2970","-1800","60.61"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474145245","ﾎﾉﾐ  もへじ","10.00","-1.00","2898.00","-2898","7370","-7370","-4472","60.68"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153288","ワグラスＤ錠　　　　　３００錠","10.00","-2.00","3726.00","-3726","9284","-9284","-5558","59.87"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153592","ワグラスＤ（Ｎ）　　　　　　　　　　　４５錠","10.00","-1.00","558.00","-558","1397","-1397","-839","60.06"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474173101","ｾｷｼｮｸ ﾜｸﾞﾗｽ","10.00","-1.00","603.00","-603","1540","-1540","-937","60.84"
"2022/10/06","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474176195","ホノザルベ　  30  ｇ","10.00","-6.00","3576.00","-3576","9240","-9240","-5664","61.3"
"2022/10/06","552　住之江店","0917","愛国東店","01","食品","4987596255433","ＢＣＥｘ　５０ＭＬ","8.00","-6.00","2016.00","-12096","4320","-25920","-13824","53.33"
"2022/10/06","552　住之江店","0917","愛国東店","01","食品","4987596255464","ＢＣＥｘドリンク　　８０ＭＬ","8.00","-5.00","412.00","-2060","1080","-5400","-3340","61.85"
"2022/10/06","552　住之江店","0917","愛国東店","01","食品","4987596255563","ヤクケン　バイオリンクＢＣＥｘ５０３　３０ｍｌ×３","8.00","-10.00","4537.00","-45370","9720","-97200","-51830","53.32"
"2022/10/06","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4513930010446","ＰＩ　オリール浣腸　３０ｇ×１０","10.00","-9.00","205.00","-1845","316","-2844","-999","35.13"
"2022/10/06","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4954177003127","ササスルー　２０４錠","10.00","-1.00","975.00","-975","2145","-2145","-1170","54.55"
"2022/10/06","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4987305321602","新リコリスゼンヤク　３０ｍｌ×３","10.00","-3.00","357.00","-1071","1100","-3300","-2229","67.55"
"2022/10/06","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4987474175112","ｱﾝｶﾋﾞﾝ MIC","10.00","-2.00","774.00","-1548","1980","-3960","-2412","60.91"
"2022/10/06","552　住之江店","0917","愛国東店","04","化粧品","4515748001753","エミュークリーム　　　ＥＣエヴォ　８５Ｇ","10.00","-2.00","1716.00","-3432","4170","-8340","-4908","58.85"
"2022/10/06","552　住之江店","0917","愛国東店","04","化粧品","4987305040114","ロモコートＰ 180ML","10.00","-3.00","746.00","-2238","1760","-5280","-3042","57.61"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250164216","ワクナガ胃腸薬Ｇ　３００錠","10.00","-2.00","516.00","-1032","1650","-3300","-2268","68.73"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250199218","エナックＷ　２７０錠","10.00","-4.00","1889.00","-7556","5874","-23496","-15940","67.84"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250271112","レオピンファイブＮＥＯ　６０ｍｌ","10.00","-6.00","2891.00","-17346","6600","-39600","-22254","56.2"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10.00","-3.00","5300.00","-15900","12100","-36300","-20400","56.2"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250832115","オプターナピュア１５ｍｌ","10.00","-2.00","228.00","-456","854","-1708","-1252","73.3"
"2022/10/06","552　住之江店","0917","愛国東店","90","湧永製品","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10.00","-3.00","353.00","-1059","1320","-3960","-2901","73.26"
"2022/10/06","601　上市店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301251046","ﾋﾞｵﾚU手指の消毒ｽﾌﾟﾚｰ携帯30ml","10.00","2.00","191.00","382","293","586","204","34.81"
"2022/10/06","601　上市店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987028113508","ザーネクリーム４８ｇ","10.00","2.00","442.00","884","631","1262","378","29.95"
"2022/10/06","601　上市店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987036152216","JWべクニスハーブ１６０ｇ","10.00","1.00","3150.00","3150","5775","5775","2625","45.45"
"2022/10/06","601　上市店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987426002091","液体ムヒＳ２ａ５０ｍｌ","10.00","2.00","351.00","702","506","1012","310","30.63"
"2022/10/06","601　上市店","0990","しみず倉庫","03","ＯＴＣ医薬品類","4987306001251","アイリス４０　１４ｍｌ","10.00","2.00","480.00","960","968","1936","976","50.41"
"2022/10/06","601　上市店","0990","しみず倉庫","90","湧永製品","4968250305312","キヨーレオピンネオW２４０ｍｌ","10.00","2.00","5570.00","11140","11737","23474","12334","52.54"
"2022/10/06","631　パスコ店","0112","イトー企画","01","食品","4960867007726","高麗人参紅茶","8.00","10.00","588.00","5880","907","9070","3190","35.17"
"2022/10/06","631　パスコ店","0191","競合店仕入","01","食品","4987241140428","ロートＶ５（ファイブ）粒３０粒","8.00","1.00","1530.00","1530","1944","1944","414","21.3"
"2022/10/06","631　パスコ店","0191","競合店仕入","02","日用雑貨","4901080160515","アースジェット     ４５０ｍｌ×２本","10.00","6.00","397.27","2384","657","3942","1558","39.52"
"2022/10/06","631　パスコ店","0191","競合店仕入","02","日用雑貨","4901301733818","花王キッチン泡ハイター　付替４００ｍｌ","10.00","5.00","157.27","786","250","1250","464","37.12"
"2022/10/06","631　パスコ店","0191","競合店仕入","03","ＯＴＣ医薬品類","4987188100325","サロンパスＡｅ１４０枚入","10.00","6.00","797.27","4784","1408","8448","3664","43.37"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4902508135894","ﾋﾟｼﾞｮﾝﾋﾟｭｱｳォ-ﾀ-","8.00","3.00","83.00","249","127","381","132","34.65"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4987035262718","ネイチャーメイド　カルシウム・マグネシウム・亜鉛","8.00","1.00","616.00","616","950","950","334","35.16"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4987072082997","噛むﾌﾞｴﾚｽｹｱﾎﾞﾄﾙｽｯｷﾘｸ-ﾙ","8.00","3.00","468.00","1404","656","1968","564","28.66"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4549660277408","すみっコぐらし救急ばんそうこう","10.00","3.00","195.00","585","327","981","396","40.37"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4580543940255","ﾊﾞﾙｻﾝまちぶせｽﾌﾟﾚ-","10.00","2.00","686.00","1372","1078","2156","784","36.36"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080588616","ﾓﾝﾀﾞﾐﾝﾅｲﾄｸﾘｱ","10.00","1.00","565.00","565","877","877","312","35.58"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080588913","ﾓﾝﾀﾞﾐﾝﾓ-ﾆﾝｸﾞｸﾘｱ","10.00","1.00","565.00","565","877","877","312","35.58"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080727411","新ﾀﾞﾌﾞﾙ洗浄ﾎﾟﾘﾃﾞﾝﾄ　48","10.00","1.00","493.00","493","822","822","329","40.02"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301017246","花王ハイター　小６００ｍｌ","10.00","1.00","115.00","115","162","162","47","29.01"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301017321","花王ハイター　大１５００ｍｌ","10.00","1.00","230.00","230","360","360","130","36.11"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301017598","花王キッチンハイター　小６００ｍｌ","10.00","4.00","160.00","640","250","1000","360","36"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301036155","マジックリン　ハンディスプレー　４００ｍｌ","10.00","1.00","274.00","274","418","418","144","34.45"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301218407","花王キッチンマジックリン　消臭プラス　つめかえ用 25","10.00","2.00","182.00","364","260","520","156","30"
"2022/10/06","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301223920","花王リリーフ　昼用モレ安心・肌さらさら尿とりパッド","10.00","4.00","645.00","2580","902","3608","1028","28.49"
