﻿店舗名,特売,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987533012327","アスミンＡ顆粒１８包","10","18H","133","411.00","1,560","4","6,240","4,596","73.65","0.41","0.17","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987475119375","ロキエフェクトＬＸテープ大判　 7 枚","10","7ﾏｲ","134","218.00","874","7","6,119","4,593","75.06","0.40","0.16","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0009","メーカー","0001","医薬品","4987036125043","メンタームエプールＦＥ液　１００ｍｌ","10","","135","352.00","1,203","5","6,015","4,255","70.74","0.39","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250849113","セキセチン３２Ｔ","10","32","136","438.00","1,500","4","6,000","4,248","70.80","0.12","0.16","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001845","エミューゼリー関節（日向夏味） 30 包","8","30ﾎｳ","137","3,436.00","5,946","1","5,946","2,510","42.21","1.03","0.16","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250858313","プレビジョン　ビルベリー＆ＤＨＡ　２８粒","8","28","138","438.00","1,485","4","5,938","4,186","70.50","0.12","0.16","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4589818059456","ダイヤモンドマスク　アッシュグレー","10","","139","340.13","739","8","5,909","3,188","53.95","0.88","0.16","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901080703415","新ポリグリップ無添加　７５ｇ","10","","140","666.00","980","6","5,880","1,884","32.04","0.88","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4560118070129","アオパパイヤ酵素　顆粒　 3 ｇ× 30 包","8","3G 30","141","3,780.00","5,800","1","5,800","2,020","34.83","1.01","0.15","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250279118","スイ－トブロッカ－Ｇ　９０カプセル","8","90","142","1,859.00","5,638","1","5,638","3,779","67.03","0.11","0.15","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306045903","パブロン鼻炎カプセルＳα　４８ｃｐ","10","","143","1,100.00","1,878","3","5,634","2,334","41.43","0.37","0.15","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987031002172","新大草延寿丸６４Ｈ","10","64H","144","1,414.00","2,800","2","5,600","2,772","49.50","0.36","0.15","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987426110000","ムヒＳ　１８ｇ","10","","145","308.00","398","14","5,572","1,260","22.61","0.36","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0102","伊丹製薬","4987014013805","新バイトゴールド２０００　５０本入り","10","","146","1,900.00","2,760","2","5,520","1,720","31.16","0.36","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4589818059432","ダイヤモンドマスク　スイートピンク","10","","147","337.25","688","8","5,506","2,808","51.00","0.82","0.15","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901080701114","新ポリグリップＳ　７５ｇ","10","","148","666.00","915","6","5,488","1,492","27.19","0.82","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4968250303110","眠りエール","8","","149","1,730.00","5,400","1","5,400","3,670","67.96","0.94","0.14","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250901118","カユドメリンガ －ド","10","20G","150","233.00","672","8","5,376","3,512","65.33","0.11","0.14","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250820211","湧永　八味地黄丸９００丸","10","900","151","1,833.00","5,243","1","5,243","3,410","65.04","0.10","0.14","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4954097916477","広貫堂ルイボス茶５００ｍｌ","10","500ML","152","80.00","85","59","5,012","292","5.83","0.87","0.13","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4971159018481","おやすみ安眠テープ　 36 枚入","10","36ﾏｲｲﾘ","153","200.00","688","7","4,817","3,417","70.94","0.72","0.13","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987037711580","ＢＴエースクリーム　３０ｇ","10","30G","154","327.00","1,180","4","4,720","3,412","72.29","0.31","0.13","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987316003627","アセスＬ　１６０ｇ","10","160G","155","883.00","1,150","4","4,601","1,069","23.23","0.30","0.12","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250169310","ワクナガ生薬胃腸薬　２４包","10","24","156","459.00","1,525","3","4,575","3,198","69.90","0.09","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250130112","新ノイガンエス２５ｇ","10","25G","157","288.00","900","5","4,500","3,060","68.00","0.09","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4510759790023","ﾄﾞ-ﾊﾞ- ﾊﾞｽﾄﾘ-ｾﾞ77 替え","8","500ML","158","624.00","900","5","4,500","1,380","30.67","0.67","0.12","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4987103052098","イオナスパ＆ミネラル　クレンジング","10","","159","1,620.00","2,241","2","4,482","1,242","27.71","3.77","0.12","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250245212","キョ－チルべｓクリーム　１８ｇ","10","18G","160","517.00","1,493","3","4,480","2,929","65.38","0.09","0.12","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4956622106827","メルフィーナひび・あかぎれクリーム 20 ｇ","10","20G","161","251.86","625","7","4,378","2,615","59.73","0.28","0.12","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250219220","ボンエナＣａ微粒１２０包","10","120","162","1,923.00","4,200","1","4,200","2,277","54.21","0.08","0.11","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901080701015","新ポリグリップＳ　４０ｇ","10","40G","163","406.00","698","6","4,188","1,752","41.83","0.63","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","0000049243710","エスエスイブＡ錠　４８錠","10","","164","556.00","698","6","4,188","852","20.34","0.27","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0009","メーカー","0001","医薬品","4975979308005","オラキュア錠　２０錠","10","20T","165","347.00","697","6","4,181","2,099","50.20","0.27","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306002036","アイリスネオソフト　１４ｍｌ","10","","166","484.00","582","7","4,072","684","16.80","0.26","",""
"","","01","食品","0990","しみず倉庫","","","","","","","3001100100024","スクワレン（ＰＴＰ）１シ－ト","8","1ｼｰﾄ","167","181.25","500","8","4,000","2,550","63.75","0.70","0.11","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","3000800100037","フジビト－ル 80 ｐ","10","80","168","1,188.00","4,000","1","4,000","2,812","70.30","0.08","0.11","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4562441906564","非接触式電子温度計　アイメディータ","10","","169","2,610.00","3,980","1","3,980","1,370","34.42","0.60","0.11","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4955273805028","イオナ　エフ　エマルジョン１２０ｍｌ","10","120ML","170","1,800.00","1,980","2","3,960","360","9.09","3.33","0.10","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002084","池田模範堂液体ムヒアルファＥＸ　３５ｍｌ","10","","171","612.00","980","4","3,920","1,472","37.55","0.25","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103051961","ハイゼリーＦＥ　50ml×3本","10","","172","540.00","963","4","3,850","1,690","43.90","0.25","0.10","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0074","久光製薬","4987188100325","サロンパスＡｅ１４０枚入","10","","173","875.00","1,280","3","3,840","1,215","31.64","0.25","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4970511290602","弘真胃腸薬　２４０錠","10","240","174","760.00","1,900","2","3,800","2,280","60.00","0.25","0.10","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4955273807022","イオナ　エフＵＶベ－ス","10","40G","175","1,125.00","1,237","3","3,711","336","9.05","3.12","0.10","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103046783","ハイゼリ－Ｂ　３Ｐ","10","100ML","176","450.00","1,200","3","3,600","2,250","62.50","0.23","0.10","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987037671518","キュルミナンＥＸゲル１１　 20 ｇ","10","20G","177","259.00","880","4","3,520","2,484","70.57","0.23","0.09","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469145908","コンクナットＥＸ　　　　　　　　　　　　１８０Ｔ","10","180T","178","534.00","1,169","3","3,506","1,904","54.31","0.23","0.09","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0063","田村治照堂","4975446224173","ハツモール　薬用スカルプシャンプー　詰替用　４３０","10","430ML","179","700.00","1,750","2","3,500","2,100","60.00","0.52","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987084418425","サンテアスティ　１５ｍｌ","10","15ML","180","297.00","498","7","3,486","1,407","40.36","0.23","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975687016261","ポジナールEP錠　大容量50錠","10","","181","1,067.00","3,480","1","3,480","2,413","69.34","0.23","0.09","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4524326100115","ユウキ　徳用体脂肪ダイエットティー　３ｇ×６０包","8","","182","289.00","385","9","3,469","868","25.02","0.60","0.09","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4987103049258","新健康習慣　四健麗茶　 60 袋入","8","60ﾌｸﾛｲ","183","1,800.00","3,385","1","3,385","1,585","46.82","0.59","0.09","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306045156","パブロンゴールドＡ＜微粒＞　４４包","10","","184","1,312.50","1,680","2","3,360","735","21.88","0.22","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250228116","新レブメント－ＦＮ　１５０ｍｌ","10","150ML","185","355.00","1,100","3","3,300","2,235","67.73","0.06","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250219121","ボンエナＣａ微粒　６０包","10","60","186","1,058.00","3,300","1","3,300","2,242","67.94","0.06","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4515748001722","アバロンプレミアム　９０粒","8","90T","187","3,000.00","3,300","1","3,300","300","9.09","0.57","0.09","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0009","メーカー","0001","医薬品","4975687013178","ノーエチ　デンタルクリーム　５ｇ","10","","188","341.00","652","5","3,259","1,554","47.68","0.21","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987074300556","メディストロクリーム","10","20G","189","200.00","1,600","2","3,200","2,800","87.50","0.21","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987307422666","ビオトンＥＸ","10","1ﾎﾟﾝ","190","79.00","213","15","3,198","2,013","62.95","0.21","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987067327508","キューピーコーワゴールドαプレミアム　１６０錠","10","160ｼﾞｮ","191","2,278.00","3,180","1","3,180","902","28.36","0.21","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306045965","パブロンエースＰＲＯ錠　３６錠","10","36ｼﾞｮｳ","192","1,089.00","1,580","2","3,160","982","31.08","0.21","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0035","興和","4987067205004","キャベジンコーワα　２００錠","10","","193","1,026.00","1,580","2","3,160","1,108","35.06","0.21","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4971159016746","救急絆創膏Ｍサイズ　１００枚","10","100ﾏｲ","194","82.00","98","32","3,136","512","16.33","0.47","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103048459","ヘパリーゼドリンク□　 50 ｍｌ× 3","10","","195","504.00","783","4","3,132","1,116","35.63","0.20","0.08","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250194114","グラッドル錠　６０錠","10","60","196","1,120.00","3,079","1","3,079","1,959","63.62","0.06","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103046769","ハイゼリーＢ　１００ｍｌ×１０本","10","","197","1,500.00","3,029","1","3,029","1,529","50.48","0.20","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250245113","キヨ－チルベｓクリ －ム　８ｇ","10","8G","198","288.00","754","4","3,016","1,864","61.80","0.06","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103035008","ビュークリアHi40アクティブ","10","","199","666.00","1,480","2","2,960","1,628","55.00","0.19","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4970511410666","ゼントルシロップＫ　１２０ｍｌ","10","120ML","200","320.00","1,480","2","2,960","2,320","78.38","0.19","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987239137126","カゼリックＣ錠　８０錠","10","","201","488.00","735","4","2,940","988","33.61","0.19","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975446981366","ハツモールヘアーグロアーＳ（女性パッケージ） 160","10","160ML","202","1,728.00","2,880","1","2,880","1,152","40.00","0.19","0.08","47.07"
"","","01","食品","0990","しみず倉庫","","","0903","ブランド（健食メーカー）","0037","日本薬剤","4954097910161","ファイトマンゼリー　ビタミン１８０ｇ","8","180G","203","65.00","51","56","2,856","-784","-27.45","0.50","",""
"","","01","食品","0990","しみず倉庫","","","","","","","4954097910086","ファイトマンゼリーアミノ酸１８０ｇ","8","","204","65.00","49","58","2,849","-921","-32.33","0.50","0.08","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987235044848","ＡＪＤ　パスタイムＨ　３０枚","10","","205","473.00","947","3","2,842","1,423","50.07","0.18","0.08","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250904119","フジビトールＳ錠　 150 錠","10","150ｼﾞｮ","206","1,274.00","1,401","2","2,802","254","9.06","0.05","0.07","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4987103050780","イオナスパ＆ミネラルエッセンスジェル","10","80G","207","1,680.00","2,800","1","2,800","1,120","40.00","2.36","0.07","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250853127","プレビジョン　乳酸菌＆カテキン　１８０錠","8","180","208","896.00","2,800","1","2,800","1,904","68.00","0.05","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250820112","湧永　八味地黄丸４５０丸","10","450","209","1,019.00","2,800","1","2,800","1,781","63.61","0.05","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0060","武田薬品","4987123142038","タケダ漢方便秘薬　１８０錠","10","","210","2,047.00","2,780","1","2,780","733","26.37","0.18","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4954097859125","ファイトＤＸ３０００□ １００ｍｌ×５０本","10","100ML5","211","1,800.00","2,760","1","2,760","960","34.78","0.18","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103044420","アポステイロ－ション","10","","212","720.00","1,368","2","2,736","1,296","47.37","0.18","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103043614","アポスティークリーム　１５ｇ","10","15G","213","400.00","900","3","2,700","1,500","55.56","0.18","0.07","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4968250303219","眠りエール　45ｃｐ","8","","214","865.00","2,700","1","2,700","1,835","67.96","0.47","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103051862","エーゼットアルファ１２ｍｌ","10","12ML","215","376.00","880","3","2,640","1,512","57.27","0.17","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103051510","プレバリンマイケア１８ｇ","10","18g","216","352.00","880","3","2,640","1,584","60.00","0.17","0.07","47.07"
"","","01","食品","0990","しみず倉庫","","","0903","ブランド（健食メーカー）","0037","日本薬剤","4954097910000","ファイトマンゼリー　エネルギー　１８０ｇ","8","","217","65.00","54","49","2,635","-550","-20.87","0.46","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250169228","ワクナガ生薬胃腸薬　１２包","10","12","218","250.00","874","3","2,622","1,872","71.40","0.05","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987014016509","バイトゴールド３０００　１本","10","100ML","219","37.00","137","19","2,601","1,898","72.97","0.17","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","0000049252071","ゼリアドルマイシン軟膏　６ｇ","10","6G","220","180.00","520","5","2,598","1,698","65.36","0.17","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250843111","フジパイゾ - ルＳ錠　９０錠","10","90","221","911.00","2,563","1","2,563","1,652","64.46","0.05","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306045149","パブロンゴールドＡ＜微粒＞２８包","10","","222","892.50","1,280","2","2,560","775","30.27","0.17","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987475118705","パステルＦＲテープＶα　 28 枚","10","28ﾏｲ","223","413.00","836","3","2,508","1,269","50.60","0.16","0.07","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250164315","ワクナガ胃腸薬Ｇ　６００錠","10","600","224","861.00","2,500","1","2,500","1,639","65.56","0.05","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4560494600231","赤玉小粒はら薬　6包","10","","225","185.00","498","5","2,490","1,565","62.85","0.16","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103044222","ウィズワンエル　３６包","10","","226","983.00","2,458","1","2,458","1,475","60.01","0.16","0.07","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987030196612","パパーゼリー５　１２０粒","10","120T","227","888.00","1,200","2","2,400","624","26.00","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4954097312019","広貫堂　六神丸Ｓ　３６粒","10","","228","683.00","1,200","2","2,400","1,034","43.08","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469061697","エピックうがい薬　３００ｍｌ","10","","229","299.00","798","3","2,394","1,497","62.53","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987402017132","十王精Ｓ　 50 ｍｌ","10","50ML","230","160.00","598","4","2,392","1,752","73.24","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4954097871004","ノドゴールミント　 18 包","10","18ﾎｳ","231","256.00","598","4","2,392","1,368","57.19","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4944661145419","ラクペタンエキ１００ｍｌ","10","100ML","232","195.00","398","6","2,388","1,218","51.01","0.16","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987402133306","新第一赤玉はら薬","10","","233","560.00","1,190","2","2,380","1,260","52.94","0.15","0.06","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4589818059449","ダイアモンドマスク　ナチュラルベージュ","10","","234","337.25","588","4","2,350","1,001","42.60","0.35","0.06","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4987103050285","モレナ　リッチリップ１．９ｇ","10","1.9G","235","600.00","1,173","2","2,345","1,145","48.83","1.97","0.06","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250174222","ワクナガ胃腸薬Ｕ　３６包","10","36","236","669.00","2,331","1","2,331","1,662","71.30","0.05","0.06","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250150226","フジビトール点鼻薬　１５ｍｌ","10","15ML","237","250.33","777","3","2,331","1,580","67.78","0.05","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4944661142074","ジクペタスＺローションα","10","80ML","238","290.00","1,115","2","2,230","1,650","73.99","0.14","0.06","47.07"
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250230119","レックＨ軟膏　１５ｇ","10","15G","239","355.00","1,100","2","2,200","1,490","67.73","0.04","",""
"","","04","化粧品","0990","しみず倉庫","","","","","","","4973202213508","コットンパフ 天然コットン１００％ ２２５枚","10","","240","135.00","169","13","2,199","444","20.19","1.85","0.06","47.07"
"","","01","食品","0990","しみず倉庫","","","","","","","4971159012090","奥田薬品　健康のどあめ　２８０ｇ","8","280G","241","311.00","427","5","2,137","582","27.23","0.37","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4951079035171","キョクトウ正露丸糖衣９０錠","10","","242","413.00","698","3","2,094","855","40.83","0.14","0.06","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0107","ライオン","4903301010968","バファリンＡ　４０錠","10","40T","243","441.00","698","3","2,094","771","36.82","0.14","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4901080726513","部分入れ歯用ポリデント","10","108ｼﾞｮ","244","595.00","698","3","2,094","309","14.76","0.31","0.06","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4901080726414","ポリデント　酵素入り　１０８錠＋６錠","10","108ｼﾞｮ","245","595.00","698","3","2,094","309","14.76","0.31","0.06","47.07"
"","","04","化粧品","0990","しみず倉庫","","","","","","","4932765100274","スキンバイブル 純粋オリーブオイル　１５０ｍＬ","10","","246","720.00","1,036","2","2,072","632","30.50","1.74","0.05","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4530883502552","宮島シームレスサポーター　ひざＬ１枚","10","","247","266.00","518","4","2,072","1,008","48.65","0.31","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","0000049252088","ドルマイシン軟膏 12 ｇ","10","12G","248","300.00","1,000","2","2,000","1,400","70.00","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0107","ライオン","4903301010975","バファリンＡ　２０錠","10","20T","249","309.00","498","4","1,992","756","37.95","0.13","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0057","大昭製薬","4987438011371","五苓黄解内服液　３０ｍＬ","10","","250","223.00","398","5","1,989","874","43.94","0.13","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987103051268","ゼリアＺＳサポーターＬ","10","","251","1,613.00","1,980","1","1,980","367","18.54","0.30","0.05","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987103051237","ゼリアＺＳサポーターＭ","10","","252","1,613.00","1,980","1","1,980","367","18.54","0.30","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103043942","ワムナールＤＸ□　 120 ｇ","10","120G","253","735.00","1,980","1","1,980","1,245","62.88","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4975687016216","ポジナールＥＰ錠　２０錠","10","20ｼﾞｮｳ","254","473.00","1,980","1","1,980","1,507","76.11","0.13","0.05","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4975446074235","ハツモール　薬用スカルプシャンプー ５００ｍｌ","10","","255","921.00","1,980","1","1,980","1,059","53.48","0.30","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4946842100019","アサヒエビオス錠　２０００錠","10","","256","1,488.00","1,980","1","1,980","492","24.85","0.13","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511201530","かぜ・花粉マスク平面　小さめ３０枚入り","10","30ﾏｲ","257","30.00","395","5","1,974","1,824","92.40","0.30","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469589207","ビフィズミン３６０錠","10","360ｼﾞｮ","258","459.00","980","2","1,960","1,042","53.16","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002138","池田模範堂ムヒアルファＥＸ　１５ｇ","10","","259","606.00","980","2","1,960","748","38.16","0.13","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306054813","ビオフェルミン下痢止め３０錠","10","30T","260","550.00","980","2","1,960","860","43.88","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306028906","センパア・ＱＴ　６錠","10","","261","500.00","980","2","1,960","960","48.98","0.13","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987103046851","コンドロハイ９００　３本","10","3ﾎﾝ","262","480.00","980","2","1,960","1,000","51.02","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4960085900601","アトレチオン　ＬＸ　クリーム　３０ｇ","10","30G","263","326.00","980","2","1,960","1,308","66.73","0.13","0.05","47.07"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4960085900403","アトレチオン　ＬＸ　液剤　３０ｍｌ","10","30ML","264","348.00","980","2","1,960","1,264","64.49","0.13","0.05","47.07"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4987305020338","全薬デンキュアＳ　１２０ｇ","10","","265","886.00","974","2","1,948","176","9.03","0.29","0.05","47.07"
