仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/08/07","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987072040652","さいきＡローション　100ｇ","10.00","1.00","1488.00","1488","2420","2420","932","38.51"
"2022/08/07","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987087022261","新セデス錠４０錠","10.00","3.00","624.00","1872","767","2301","429","18.64"
"2022/08/07","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987241103584","ﾛｰﾄ 　パンシロントラベルＳＰ 2 錠","10.00","2.00","75.00","150","100","200","50","25"
"2022/08/07","063　ミラドラ","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987305511225","アロパノール　メディカル錠　36錠","10.00","2.00","1000.00","2000","1540","3080","1080","35.06"
"2022/08/08","540　さなだ店","0423","東邦薬品","03","ＯＴＣ医薬品類","4987506017113","ｺﾛﾅｳｲﾙｽ抗原ｷｯﾄ","10.00","60.00","890.00","53400","1500","90000","36600","40.67"
"2022/08/08","554　愛国東店","0311","ジャパンフーズ","01","食品","4955410000019","ニホンアロエキダチアロエ１００　　７２０ＭＬ","8.00","2.00","2800.00","5600","3650","7300","1700","23.29"
"2022/08/08","554　愛国東店","0311","ジャパンフーズ","01","食品","4978986102840","古式梅肉エキス　９０ｇ","8.00","1.00","2988.00","2988","4298","4298","1310","30.48"
"2022/08/08","554　愛国東店","0530","ほくやく","01","食品","0000049619850","オブラ－ト角","8.00","5.00","225.00","1125","300","1500","375","25"
"2022/08/08","554　愛国東店","0530","ほくやく","01","食品","4905712006110","松屋　局方カプセル　 00 　 100 個","8.00","3.00","382.00","1146","626","1878","732","38.98"
"2022/08/08","554　愛国東店","0530","ほくやく","01","食品","4987240631415","龍角散ののどすっきり飴１００ｇ","8.00","10.00","161.00","1610","213","2130","520","24.41"
"2022/08/08","554　愛国東店","0530","ほくやく","01","食品","4987334703738","本草ほうじはとむぎ（徳用）","8.00","1.00","499.00","499","645","645","146","22.64"
"2022/08/08","554　愛国東店","0530","ほくやく","02","日用雑貨","4987072012079","トイレ洗浄中　フレッシュミントの香り     ６錠","10.00","1.00","304.00","304","437","437","133","30.43"
"2022/08/08","554　愛国東店","0530","ほくやく","02","日用雑貨","4987072067468","ブルーレット　ドボン２倍ブルーミント　１２０ｇ","10.00","2.00","126.00","252","195","390","138","35.38"
"2022/08/08","554　愛国東店","0530","ほくやく","02","日用雑貨","4987072500460","タフグリップクッション透明　６５ｇ","10.00","1.00","981.00","981","1518","1518","537","35.38"
"2022/08/08","554　愛国東店","0530","ほくやく","02","日用雑貨","4987603109292","ＦＣ　Ｔ字帯","10.00","1.00","220.00","220","327","327","107","32.72"
"2022/08/08","554　愛国東店","0530","ほくやく","02","日用雑貨","4987603463240","白十字　ＦＣ手のツメキリ","10.00","1.00","358.00","358","470","470","112","23.83"
"2022/08/08","554　愛国東店","0530","ほくやく","03","ＯＴＣ医薬品類","4987072068243","生葉液薬　２０ｇ","10.00","1.00","600.00","600","858","858","258","30.07"
"2022/08/08","554　愛国東店","0530","ほくやく","03","ＯＴＣ医薬品類","4987286404332","苛性ソーダ　（ケンエー）","10.00","10.00","467.00","4670","748","7480","2810","37.57"
"2022/08/08","554　愛国東店","0530","ほくやく","11","その他商品","4987350966094","ファインタッチディスポ　３０本ＭＳＦＤ０８０３０","10.00","2.00","494.00","988","825","1650","662","40.12"
"2022/08/08","554　愛国東店","0918","住之江店","01","食品","4524326300164","黒糖もろみ酢　７２０ＭＬ","8.00","3.00","698.00","2094","1382","4146","2052","49.49"
"2022/08/08","554　愛国東店","0918","住之江店","01","食品","4987596250018","ｸﾛﾚﾗ 　バイオリンク 1000","8.00","3.00","5060.00","15180","9936","29808","14628","49.07"
"2022/08/08","554　愛国東店","0918","住之江店","02","日用雑貨","4901797033010","シャボン玉　無添加ボディソープ　本体","10.00","-2.00","691.00","-1382","940","-1880","-498","26.49"
"2022/08/08","554　愛国東店","0918","住之江店","02","日用雑貨","4954177530012","クマ笹歯みがき　８０ｇ","10.00","5.00","720.00","3600","1320","6600","3000","45.45"
"2022/08/08","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4954177100703","ササヘルス　１２７ｍｌ×１２本","10.00","3.00","8500.00","25500","18700","56100","30600","54.55"
"2022/08/08","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4987474153349","ワグラスＤ錠　４５０錠","10.00","1.00","2601.00","2601","6578","6578","3977","60.46"
"2022/08/08","554　愛国東店","0918","住之江店","03","ＯＴＣ医薬品類","4987474505315","ホノミ　清中丹　２７０錠","10.00","1.00","1100.00","1100","2640","2640","1540","58.33"
"2022/08/08","554　愛国東店","0918","住之江店","90","湧永製品","4968250194213","グラッドル錠　１２０錠","10.00","2.00","1992.00","3984","6195","12390","8406","67.85"
"2022/08/08","554　愛国東店","0918","住之江店","90","湧永製品","4968250199218","エナックＷ　２７０錠","10.00","3.00","1889.00","5667","5874","17622","11955","67.84"
"2022/08/08","554　愛国東店","0918","住之江店","90","湧永製品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10.00","5.00","5300.00","26500","12100","60500","34000","56.2"
"2022/08/08","554　愛国東店","0918","住之江店","90","湧永製品","4968250294111","プレビジョン　ﾗｸｯｼｮﾝ　270錠","8.00","6.00","1709.00","10254","6264","37584","27330","72.72"
"2022/08/08","554　愛国東店","0918","住之江店","90","湧永製品","4968250847119","新ノイガンハップク  -  ル１５枚","10.00","3.00","381.00","1143","1188","3564","2421","67.93"
"2022/08/08","552　住之江店","0118","ウェルファン","01","食品","4902720065481","つるりんこ　　　　　　スティックタイプ","8.00","6.00","897.00","5382","1382","8292","2910","35.09"
"2022/08/08","552　住之江店","0118","ウェルファン","02","日用雑貨","4537944256805","エスパド　ミントグリーン　Ｌ  (  ２３．５～２４．","10.00","1.00","1680.00","1680","3080","3080","1400","45.45"
"2022/08/08","552　住之江店","0118","ウェルファン","05","家庭用品","4961928630778","ソルボ　外反母趾サポーター　薄型　Ｓ　右","10.00","2.00","1140.00","2280","2090","4180","1900","45.45"
"2022/08/08","552　住之江店","0118","ウェルファン","11","その他商品","4537944256706","エスパド　Ｍ　ミントグリーン","10.00","1.00","1680.00","1680","3080","3080","1400","45.45"
"2022/08/08","552　住之江店","0118","ウェルファン","11","その他商品","4963507330666","快歩主義　Ｌ１３５　ワイン　２３．５ｃｍ","10.00","1.00","4623.00","4623","7590","7590","2967","39.09"
"2022/08/08","552　住之江店","0229","【株】北岡商店","01","食品","4901990161589","マルちゃんあったかごはん　　　　　　　　　　３Ｐ","8.00","8.00","234.00","1872","321","2568","696","27.1"
"2022/08/08","552　住之江店","0229","【株】北岡商店","01","食品","4902381001545","にんべん　つゆの素　ハンディ","8.00","6.00","630.00","3780","861","5166","1386","26.83"
"2022/08/08","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474145320","ﾎﾉﾐ  　もへじ　  270CP","10.00","1.00","5970.00","5970","13640","13640","7670","56.23"
"2022/08/08","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474153592","ワグラスＤ（Ｎ）　　　　　　　　　　　４５錠","10.00","18.00","620.00","11160","1397","25146","13986","55.62"
"2022/08/08","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474176195","ホノザルベ　  30  ｇ","10.00","18.00","670.00","12060","1540","27720","15660","56.49"
"2022/08/08","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474308138","ホノミ　強悪阻散　　６０包","10.00","1.00","2500.00","2500","5500","5500","3000","54.55"
"2022/08/08","552　住之江店","0307","剤盛堂薬品","03","ＯＴＣ医薬品類","4987474442290","ホノミ　ジッキョウ錠　３６０錠","10.00","1.00","3850.00","3850","8470","8470","4620","54.55"
"2022/08/08","552　住之江店","0311","ジャパンフーズ","01","食品","4522968141107","小川生薬　　　徳島のよもぎ茶　４０G","8.00","5.00","350.00","1750","486","2430","680","27.98"
"2022/08/08","552　住之江店","0311","ジャパンフーズ","01","食品","4901027641701","ＯＳＫ　ギムネマ茶　　　　　　　　　４ＧＸ３２包","8.00","1.00","580.00","580","950","950","370","38.95"
"2022/08/08","552　住之江店","0311","ジャパンフーズ","01","食品","4977229600037","金笛　春夏秋冬のだしの素　１Ｌ","8.00","1.00","788.00","788","1026","1026","238","23.2"
"2022/08/08","552　住之江店","0311","ジャパンフーズ","01","食品","4987596303417","ＮＥＷクロレラキング　　　　　　　　　１７８０Ｔ","8.00","1.00","7900.00","7900","9482","9482","1582","16.68"
"2022/08/08","552　住之江店","0414","谷保製菓","01","食品","0000049810462","森永　ミルクキャラメル　１２粒","8.00","10.00","92.00","920","117","1170","250","21.37"
"2022/08/08","552　住之江店","0414","谷保製菓","01","食品","4904646230103","寺沢製菓　ミルクチョコ　　　　　　　　　　７７ｇ","8.00","16.00","80.00","1280","105","1680","400","23.81"
"2022/08/08","552　住之江店","0530","ほくやく","01","食品","4534551012091","マービーフルーツミックスキャンディ４９ｇ","8.00","3.00","175.00","525","243","729","204","27.98"
"2022/08/08","552　住之江店","0530","ほくやく","01","食品","4987035076315","ポカリスエットゼリー１８０ｇ","8.00","6.00","123.00","738","170","1020","282","27.65"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4901080017314","アース虫よけネット　ＥＸ玄関用１６０日","10.00","2.00","470.00","940","657","1314","374","28.46"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4901080255013","スーパーアリの巣コロリ","10.00","3.00","354.00","1062","498","1494","432","28.92"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4901080255211","アリの巣徹底消滅中　５００ｍｌ","10.00","1.00","322.00","322","438","438","116","26.48"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4902508106993","ハビナース　トイレに流せるパッとおしりふき　７２枚","10.00","2.00","270.00","540","360","720","180","25"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4902610462123","ＦＣ　綿手袋　Ｍ　１組","10.00","2.00","160.00","320","272","544","224","41.18"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4958286706276","ハクゾウプラスチックグローブ　Ｍ　１００枚","10.00","1.00","600.00","600","880","880","280","31.82"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4987046100641","レディース髪乃素HQ　　　　　無香料","10.00","1.00","1210.00","1210","1958","1958","748","38.2"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4987072029640","トイレの消臭元　もぎたて白桃　４００ｍｌ","10.00","1.00","230.00","230","294","294","64","21.77"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4987072068922","お部屋の消臭元　やすらぎそよぐラベンダー　４００ｍ","10.00","1.00","294.00","294","327","327","33","10.09"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4987072500477","タフグリップクッションピンク　６５ｇ","10.00","3.00","1120.00","3360","1518","4554","1194","26.22"
"2022/08/08","552　住之江店","0530","ほくやく","02","日用雑貨","4987167066437","ニチバン　ホワイトテープベージュ　ＷＢ２５９","10.00","3.00","238.00","714","418","1254","540","43.06"
"2022/08/08","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987061015739","救心　３０粒","10.00","1.00","1430.00","1430","1958","1958","528","26.97"
"2022/08/08","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987373074660","オムニードＦＢプラスター　　　　アルファ　１６枚","10.00","1.00","278.00","278","767","767","489","63.75"
"2022/08/08","552　住之江店","0530","ほくやく","03","ＯＴＣ医薬品類","4987441201912","ヘデクパウダー　　　　　　　　１５包","10.00","2.00","484.00","968","767","1534","566","36.9"
"2022/08/08","552　住之江店","0530","ほくやく","04","化粧品","4987241157600","極潤　美白パーフェクトゲル","10.00","1.00","880.00","880","1298","1298","418","32.2"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474106284","ホノミ　エッキ錠","10.00","-1.00","2898.00","-2898","7370","-7370","-4472","60.68"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474114388","コイクラセリド錠","10.00","-1.00","1728.00","-1728","4400","-4400","-2672","60.73"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474119239","コンレス錠　３００錠","10.00","-1.00","3950.00","-3950","8690","-8690","-4740","54.55"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474145320","ﾎﾉﾐ  　もへじ　  270CP","10.00","-1.00","5970.00","-5970","13640","-13640","-7670","56.23"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153288","ワグラスＤ錠　　　　　３００錠","10.00","-1.00","1863.00","-1863","4642","-4642","-2779","59.87"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474153592","ワグラスＤ（Ｎ）　　　　　　　　　　　４５錠","10.00","-4.00","2232.00","-2232","5588","-5588","-3356","60.06"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474165113","ホノビエン錠３６錠","10.00","-1.00","558.00","-558","1430","-1430","-872","60.98"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474165311","ホノビエン錠","10.00","-2.00","4320.00","-4320","11000","-11000","-6680","60.73"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474173101","ｾｷｼｮｸ ﾜｸﾞﾗｽ","10.00","-1.00","603.00","-603","1540","-1540","-937","60.84"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474174160","デーチカ　５０ｇ","10.00","-2.00","1026.00","-1026","2640","-2640","-1614","61.14"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474176195","ホノザルベ　  30  ｇ","10.00","-9.00","4221.00","-5427","10780","-13860","-8433","60.84"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","03","ＯＴＣ医薬品類","4987474178113","黄色   ﾜｸﾞﾗｽ","10.00","-1.00","603.00","-603","1507","-1507","-904","59.99"
"2022/08/08","552　住之江店","0899","ＥＣ事業部ミラドラ","11","その他商品","4987474186217","ﾌﾗ-ﾘﾝ L300ｼﾞｮｳ","10.00","-1.00","1870.00","-1870","4202","-4202","-2332","55.5"
"2022/08/08","552　住之江店","0917","愛国東店","01","食品","4524326300164","黒糖もろみ酢　７２０ＭＬ","8.00","-3.00","698.00","-2094","1382","-4146","-2052","49.49"
"2022/08/08","552　住之江店","0917","愛国東店","01","食品","4987596250018","ｸﾛﾚﾗ 　バイオリンク 1000","8.00","-3.00","5060.00","-15180","9936","-29808","-14628","49.07"
"2022/08/08","552　住之江店","0917","愛国東店","02","日用雑貨","4954177530012","クマ笹歯みがき　８０ｇ","10.00","-5.00","720.00","-3600","1320","-6600","-3000","45.45"
"2022/08/08","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4954177100703","ササヘルス　１２７ｍｌ×１２本","10.00","-3.00","8500.00","-25500","18700","-56100","-30600","54.55"
"2022/08/08","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4987474153349","ワグラスＤ錠　４５０錠","10.00","-1.00","2601.00","-2601","6479","-6479","-3878","59.85"
"2022/08/08","552　住之江店","0917","愛国東店","03","ＯＴＣ医薬品類","4987474505315","清中丹　２７０錠","10.00","-1.00","1100.00","-1100","2640","-2640","-1540","58.33"
"2022/08/08","552　住之江店","0917","愛国東店","04","化粧品","4901797033010","シャボン玉　無添加　　泡ボディソープ　本体","10.00","2.00","691.00","1382","940","1880","498","26.49"
"2022/08/08","552　住之江店","0917","愛国東店","90","湧永製品","4968250194213","グラッドル錠　１２０錠","10.00","-2.00","1992.00","-3984","6195","-12390","-8406","67.85"
"2022/08/08","552　住之江店","0917","愛国東店","90","湧永製品","4968250199218","エナックＷ　２７０錠","10.00","-3.00","1889.00","-5667","5874","-17622","-11955","67.84"
"2022/08/08","552　住之江店","0917","愛国東店","90","湧永製品","4968250271211","レオピンファイブＮＥＯ　１２０ｍｌ","10.00","-5.00","5300.00","-26500","12100","-60500","-34000","56.2"
"2022/08/08","552　住之江店","0917","愛国東店","90","湧永製品","4968250294111","プレビジョン　ラクッションプラス　２７０粒","8.00","-6.00","1709.00","-10254","6264","-37584","-27330","72.72"
"2022/08/08","552　住之江店","0917","愛国東店","90","湧永製品","4968250847119","新ノイガンハップク  -  ル１５枚","10.00","-3.00","381.00","-1143","1188","-3564","-2421","67.93"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4571114462375","ｼｰﾑﾚｽｺｯﾄﾝｻﾎﾟｰﾀｰ足首F","10.00","2.00","289.00","578","459","918","340","37.04"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901609002449","パイプユニッシュ８００ｇ","10.00","2.00","243.00","486","308","616","130","21.1"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987176062444","ﾎﾞｰﾙﾄﾞGB４Dﾌﾟﾚﾐｱﾑﾌﾞﾛｯｻﾑ本体","10.00","1.00","308.00","308","408","408","100","24.51"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987176062703","ｱﾘｴｰﾙｼﾞｪﾙﾎﾞｰﾙ４D本体１２錠","10.00","1.00","308.00","308","408","408","100","24.51"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987028110651","トラベルミン　チュロップぶどう味　６錠","10.00","2.00","308.00","616","503","1006","390","38.77"
"2022/08/08","601　上市店","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987138322043","ﾂﾑﾗ葛根湯S30ml×3","10.00","1.00","455.00","455","1001","1001","546","54.55"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4510549005139","まつや料亭監修　ふぐ　ぞうすい","8.00","2.00","247.00","494","365","730","236","32.33"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4902380181040","ﾄﾛﾐｱｯﾌﾟﾊﾟｰﾌｪｸﾄ","8.00","1.00","1168.00","1168","1706","1706","538","31.54"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4902380181088","ﾄﾛﾐｱｯﾌﾟｴｰｽ","10.00","1.00","845.00","845","1372","1372","527","38.41"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4903361131276","ﾘｹﾝ国産直火焙煎ごぼう茶","8.00","3.00","539.00","1617","753","2259","642","28.42"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4979654026499","山本漢方糖流茶","8.00","2.00","480.00","960","1058","2116","1156","54.63"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4987334712013","ホンゾウのイチョウ葉茶     ２４包","8.00","3.00","360.00","1080","802","2406","1326","55.11"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","01","食品","4987351521117","葉酸ルイボスティー ２ｇ×２４包","8.00","3.00","475.00","1425","753","2259","834","36.92"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4548404200825","オトコのボディタオル　ｼｬｲﾆｰｸﾞﾘｰﾝ","10.00","1.00","320.00","320","539","539","219","40.63"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4548514153158","大人のﾊﾞｽｸﾘﾝ神秘の青いﾊﾞﾗの香り","10.00","2.00","395.00","790","580","1160","370","31.9"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4891228303907","スーパー２プラスＸカエバ","10.00","1.00","1472.00","1472","1969","1969","497","25.24"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080082916","N・act肌用ｸﾘ-ﾝﾐｽﾄ携帯用","10.00","1.00","400.00","400","877","877","477","54.39"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080206213","ブラックキャップ     １２個入","10.00","3.00","470.00","1410","712","2136","726","33.99"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080579317","バスロマン　ゆったり　森の香り","10.00","2.00","400.00","800","569","1138","338","29.7"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080724212","ポリデント　カップ","10.00","1.00","281.00","281","468","468","187","39.96"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080732415","ｼｭﾐﾃｸﾄﾊﾌﾞﾗｼ３次元ｺﾝﾊﾟｸﾄやわらかめ","10.00","2.00","139.00","278","217","434","156","35.94"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301024688","花王バブ　ゆずの香り２０錠","10.00","4.00","560.00","2240","657","2628","388","14.76"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301024725","花王バブ　ラベンダーの香り２０錠","10.00","4.00","560.00","2240","657","2628","388","14.76"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301228291","花王バブ　ひのきの香り２０錠","10.00","4.00","560.00","2240","657","2628","388","14.76"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301250797","メリーズ詰め替え","10.00","2.00","256.00","512","327","654","142","21.71"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301263872","Ｔマジックリン勝手にキレイ　ローズ付替　８０ｇ×２","10.00","1.00","478.00","478","712","712","234","32.87"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301281098","花王メリーズパンツ　のびのびウォーカー　ビッグより","10.00","3.00","1200.00","3600","1628","4884","1284","26.29"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301289599","花王ワイドハイター　ＥＸパワー　本体","10.00","2.00","216.00","432","327","654","222","33.94"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301290700","花王ビオレｕ　泡で出てくるボディウォッシュ　ポンプ","10.00","2.00","494.00","988","764","1528","540","35.34"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301306081","花王メンズビオレ 薬用デオドラントボディウォッシュ","10.00","1.00","254.00","254","382","382","128","33.51"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301316271","吸水フリ－ディ　さらピュア　スリムタイプ５０ｃｃ 1","10.00","6.00","285.00","1710","437","2622","912","34.78"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301316301","ロリエさらピュアふんわりタイプ８０ＣＣ","10.00","4.00","285.00","1140","437","1748","608","34.78"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301316325","ロリエさらピュアふんわりタイプ１２０ＣＣ 16 枚","10.00","4.00","410.00","1640","646","2584","944","36.53"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301332301","８ｘ４ロ－ルオンムコウリョウ","10.00","1.00","403.00","403","569","569","166","29.17"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301350176","メリットリンスのいらないSPク－ル替","10.00","3.00","395.00","1185","657","1971","786","39.88"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301350244","メリットＳＰ本体","10.00","1.00","506.00","506","767","767","261","34.03"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301350329","ﾒﾘｯﾄｺﾝﾃﾞｼｮﾅｰ","10.00","1.00","506.00","506","767","767","261","34.03"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301379351","ﾆﾍﾞｱﾒﾝ ｽｷﾝｺﾝﾃﾞｨｼｮﾅｰﾊﾞｰﾑ","10.00","2.00","585.00","1170","811","1622","452","27.87"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301390424","ﾆﾍﾞｱUVﾃﾞィ-ﾌﾟﾌﾟﾛﾃｸﾄ＆ｹｱｼﾞｪﾙ","10.00","3.00","675.00","2025","1056","3168","1143","36.08"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301393289","ﾊﾞｽﾏｼﾞｯｸﾘﾝｴｱｼﾞｪｯﾄﾊ-ﾊﾞﾙｼﾄﾗｽ　本体","10.00","1.00","360.00","360","503","503","143","28.43"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901331000324","貝印ﾋﾞｭ-ﾃィ-Lﾃﾞﾗｯｸｽ","10.00","3.00","144.00","432","264","792","360","45.45"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901331004148","貝印ﾌﾟﾘﾃィﾌﾚｯｼｭL","10.00","3.00","165.00","495","272","816","321","39.34"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901331010415","貝印ﾍﾞｽﾃィEX首振り","10.00","3.00","180.00","540","283","849","309","36.4"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901417169518","ナイーブ　桃の葉エキス本体","10.00","1.00","295.00","295","492","492","197","40.04"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901609009516","カビキラー本体 400 ｇ","10.00","1.00","270.00","270","437","437","167","38.22"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901609020047","カビキラー　つけかえ　４００ｇ","10.00","2.00","212.00","424","327","654","230","35.17"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901730016322","「バンドエイド」　キズパワーパッド　指用　６枚","10.00","2.00","536.00","1072","888","1776","704","39.64"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901730020060","「バンドエイド」　救急絆創膏　ワイドサイズ肌色　２","10.00","2.00","192.00","384","385","770","386","50.13"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011775662","ｱﾃﾝﾄ  夜１枚吸収  ﾊﾟｯﾄﾞ  ６回吸収　 24 枚","10.00","2.00","1035.00","2070","1518","3036","966","31.82"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902011880489","エリス新・素肌感ふつう～　　　　多い昼　羽なし２８","10.00","5.00","198.00","990","272","1360","370","27.21"
"2022/08/08","631　パスコ店","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902111741383","ﾀﾞｳﾞﾓｲｽﾁｬ-ｹｱSP本体","10.00","1.00","478.00","478","712","712","234","32.87"
