﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","02","日用雑貨","0126","大木","","","","","","","4962644936663","耳にすっぽり集音器Ⅱ","10","","140","1,898.00","2,980","1","2,980","1,082","36.31","0.99","0.08","100.00"
"","","04","化粧品","0918","住之江店","","","","","","","4969432401136","薬用フタアミンハイクリーム 55 ｇ","10","55G","141","577.00","990","3","2,970","1,239","41.72","1.98","0.08","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987754103781","ＮＥＷネクストＬＸ　　　　　　　　　２０ｍｌ","10","20ML","142","275.00","980","3","2,940","2,115","71.94","0.31","0.08","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872263615","資生堂ＡＱＬホワイトリキッドＰＯ１０","10","","143","1,224.00","1,440","2","2,880","432","15.00","6.25","0.08","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4973452393302","千年灸　オフ　　　　　　　　　　　八景　２３０点","10","","144","2,363.00","2,864","1","2,864","501","17.49","0.96","0.08","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4970511410666","ゼントルシロップＫ　１２０ｍｌ","10","","145","320.00","1,414","2","2,827","2,187","77.36","0.30","0.08","100.00"
"","","02","日用雑貨","0118","ウェルファン","","","","","","","4975520593331","ホームケア防水シーツ　　　　　　　　　　グリーン","10","","146","1,680.00","2,800","1","2,800","1,120","40.00","0.93","0.08","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4901080253217","アース　ワラジ虫コロリ　　　　（粉剤）　５５０Ｇ","10","550G","147","342.00","398","7","2,786","392","14.07","0.93","0.07","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4904040017355","ｺｯﾄﾝﾌｨｰﾙ","10","160W 5","148","320.00","398","7","2,785","545","19.57","0.93","0.07","100.00"
"","","01","食品","0126","大木","","","","","","","4571169854811","食事で気になる糖や脂肪！　２８粒","8","","149","948.00","1,380","2","2,760","864","31.30","0.59","0.07","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4987072500460","タフグリップクッション透明　６５ｇ","10","","150","981.00","1,373","2","2,746","784","28.55","0.92","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4969889026005","ズバリ錠Ｘ　２４錠","10","24ｼﾞｮｳ","151","380.00","680","4","2,720","1,200","44.12","0.28","0.07","100.00"
"","","01","食品","0530","ほくやく","","","","","","","4905712006110","松屋　局方カプセル　 00 　 100 個","8","100ｺ","152","382.00","544","5","2,718","808","29.73","0.58","0.07","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330478","資生堂ＴＣ　アフターシェーブコロン　１２０ｍｌ","10","","153","1,050.00","1,350","2","2,700","600","22.22","5.86","0.07","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330416","ＴＣ　コロン　レフィル　１２０ｍｌ","10","120ML","154","2,100.00","2,700","1","2,700","600","22.22","5.86","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987241116263","メンソレータム　フレディ　ＣＣ膣錠","10","","155","1,996.00","2,667","1","2,667","671","25.16","0.28","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4974042202141","ワイビー１２　１５ｍｌ","10","","156","160.00","880","3","2,640","2,160","81.82","0.28","0.07","100.00"
"","","02","日用雑貨","0506","西孝","","","","","","","4570073490030","安心清潔マスク　５０枚入り","10","","157","380.00","528","5","2,640","740","28.03","0.88","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0318","スズケン","","","","","","","3000600500013","スチックゼノール　４０ｇ","10","","158","219.00","292","9","2,629","658","25.03","0.27","0.07","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902011775662","アテント夜１枚安心パッド　６回吸収","10","24ﾏｲ","159","1,028.00","1,280","2","2,560","504","19.69","0.85","0.07","100.00"
"","","01","食品","0918","住之江店","","","","","","","4524326300164","黒糖もろみ酢　７２０ＭＬ","8","","160","698.00","1,280","2","2,560","1,164","45.47","0.55","0.07","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4990266617660","抗菌加工不織布マスク　ふつう　５０枚入り","10","","161","510.00","635","4","2,540","500","19.69","0.85","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987441191879","コーフパウダー　１５Ｈ","10","","162","907.00","1,260","2","2,520","706","28.02","0.26","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4987474502116","パティオレディー","10","90ｼﾞｮｳ","163","1,012.00","2,500","1","2,500","1,488","59.52","0.26","0.07","100.00"
"","","04","化粧品","0423","東邦薬品","","","","","","","4987415973661","ドゥーエ　クリーム　３０ｇ","10","30","164","1,750.00","2,500","1","2,500","750","30.00","1.67","0.07","100.00"
"","","04","化粧品","0918","住之江店","","","","","","","4932704510294","CAC　クラシックパウダー　７５包","10","","165","2,000.00","2,500","1","2,500","500","20.00","1.67","0.07","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4901797029556","無添加せっけんＳＰ専用　　リンス　替　４２０ＭＬ","10","420ML","166","494.00","612","4","2,447","471","19.25","1.63","0.07","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903111951208","超快適マスク　プリーツ　小さめ　３０枚入り","10","","167","921.00","1,217","2","2,433","591","24.29","0.81","0.07","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4987474505315","ホノミ　清中丹　２７０錠","10","","168","1,100.00","2,400","1","2,400","1,300","54.17","0.25","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987081458325","新ルル点鼻薬　１６ｍｌ","10","","169","342.00","480","5","2,400","690","28.75","0.25","0.06","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250878113","オプターナ黄粋目薬　１５ｍｌ","10","15ML","170","353.00","1,200","2","2,400","1,694","70.58","0.14","0.06","100.00"
"","","01","食品","0533","北海道酒類販売","","","","","","","4902381001545","にんべん　だしつゆの素","8","","171","630.00","798","3","2,394","504","21.05","0.51","0.06","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301291240","花王ニベア　プレミアムボディセラム１２０ｍｌ","10","","172","629.00","798","3","2,394","507","21.18","1.60","0.06","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797006014","化粧石けんシャボン玉浴用　１００ｇ×３個","10","","173","267.00","298","8","2,384","248","10.40","0.80","0.06","100.00"
"","","01","食品","0129","オリヒロ","","","","","","","4571157256283","オリヒロ　グルコサミン粒　３６０粒","8","","174","1,280.00","2,368","1","2,368","1,088","45.95","0.51","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4987474153127","ワグラスＤ錠　　１５０錠","10","","175","1,035.00","2,350","1","2,350","1,315","55.96","0.25","0.06","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250184115","フジコールカプセル　２０ｃｐ","10","20","176","342.00","1,166","2","2,332","1,648","70.67","0.14","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987305264725","全薬コザックコートＷ　２０ｍｌ","10","","177","1,111.00","2,300","1","2,300","1,189","51.70","0.24","0.06","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4973452175007","せんねん灸　伊吹もぐさ　袋入り１５ｇ","10","","178","358.00","450","5","2,250","460","20.44","0.75","0.06","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250849113","セキセチン３２Ｔ","10","32","179","441.00","1,125","2","2,250","1,368","60.80","0.13","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987167028978","ニチバン　スピール膏　ＳＰＦ　３枚","10","3ﾏｲ","180","498.00","748","3","2,244","750","33.42","0.23","0.06","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167197110","カネボウＦＳスキンフレッシュナー１３０ｍｌ","10","","181","910.00","1,120","2","2,240","420","18.75","23.87","0.06","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872527151","資生堂セラムノワールスプラツシングＮ２４０ｍｌ","10","","182","1,960.00","2,240","1","2,240","280","12.50","4.86","0.06","100.00"
"","","04","化粧品","0423","東邦薬品","","","","","","","4987415973654","ドゥーエ　乳液　１４０ｍｌ","10","140","183","1,540.00","2,200","1","2,200","660","30.00","1.47","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4955982022006","恵命我神散Ｓ　散剤　３ｇ×４０包","10","","184","1,689.00","2,200","1","2,200","511","23.23","0.23","0.06","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4987176032447","ジレットフュージョン極薄５枚刃　電動タイプ　替４Ｐ","10","","185","1,629.00","2,180","1","2,180","551","25.28","0.73","0.06","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902125249158","青雲バイオレッド　バラ詰　１９０ｇ","10","","186","807.00","1,080","2","2,160","546","25.28","0.72","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987123134781","ボラギノールＡ軟膏　２０ｇ","10","20G","187","872.00","1,077","2","2,154","410","19.03","0.23","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4987126288870","センナダイオウ錠Ｓ　　　　　　　　　　　３６０Ｔ","10","360T","188","1,032.00","2,150","1","2,150","1,118","52.00","0.22","0.06","100.00"
"","","02","日用雑貨","0208","花王ＣＭＫ株式会社","","","","","","","4901301013743","花王サニーナ　スプレー　付替９０ｍｌ","10","","189","350.00","428","5","2,140","390","18.22","0.71","0.06","100.00"
"","","05","家庭用品","0918","住之江店","","","","","","","4582197051134","釧路市ごみ処理手数料　　　　可燃　３０Ｌ　１０枚","10","10ﾏｲ","190","670.00","710","3","2,130","120","5.63","8.67","0.06","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987107608659","ベトネベートＮ軟膏ＡＳ　５ｇ","10","","191","578.00","1,050","2","2,100","944","44.95","0.22","0.06","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","4974507680514","長崎みそ　麦みそ　１ＫＧ","8","1KG","192","616.00","700","3","2,100","252","12.00","0.45","0.06","100.00"
"","","04","化粧品","0423","東邦薬品","","","","","","","4987415973647","ドゥーエ　化粧水　１４０ｍｌ","10","140","193","1,400.00","2,000","1","2,000","600","30.00","1.34","0.05","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167680018","カネボウＶＣオ－ドトアレ１２０ｍｌ","10","120ML","194","1,625.00","2,000","1","2,000","375","18.75","21.31","0.05","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4987072068595","除菌ができるタフデント　１０８錠","10","","195","417.00","498","4","1,992","324","16.27","0.67","0.05","100.00"
"","","11","その他商品","0614","モロオ","","","","","","","4987892100116","テルモ電子体温計　ＥＴ－Ｃ２３２Ｐ","10","","196","1,533.00","1,980","1","1,980","447","22.58","2.16","0.05","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4901939207705","黒かりんとう　１２０ｇ","8","","197","80.00","98","20","1,960","360","18.37","0.42","0.05","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","4901027686702","うらじろがし溶石茶（ＯＳＫ）５ｇＸ３２","8","32ﾎｳ","198","720.00","980","2","1,960","520","26.53","0.42","0.05","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4976558000044","ライフ 木軸綿棒１００本袋入","10","100ﾎﾝ","199","90.00","138","14","1,932","672","34.78","0.64","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872277834","資生堂ＡＱＬメーク落としクリーム１２５ｇ","10","","200","816.00","960","2","1,920","288","15.00","4.17","0.05","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250893116","湧永　麦門冬湯エキス細粒　２１包","10","21","201","671.00","1,900","1","1,900","1,229","64.68","0.11","0.05","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250272119","エピロンエ－　１８ｇ","10","18G","202","307.00","950","2","1,900","1,286","67.68","0.11","0.05","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987188151372","のびのび　サロンシップＦα　無臭性　１６枚入り","10","","203","675.00","928","2","1,856","506","27.26","0.19","0.05","100.00"
"","","04","化粧品","0423","東邦薬品","","","","","","","4987415973630","ドゥーエ　洗顔ムース　１２０ｍｌ","10","120","204","1,260.00","1,800","1","1,800","540","30.00","1.20","0.05","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250902115","デシコートブロック　２０ｇ","10","20","205","583.00","1,800","1","1,800","1,217","67.61","0.11","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330447","ＴＣ　ヘアトニック　１５０ｍｌ","10","150ML","206","1,400.00","1,800","1","1,800","400","22.22","3.91","0.05","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","3000800700367","湧永　猪苓湯　１包","10","1","207","41.00","120","15","1,800","1,185","65.83","0.11","0.05","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4987115101043","キンチョールＫ　４５０ｍｌ","10","450ML","208","485.00","598","3","1,794","339","18.90","0.60","0.05","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901750801359","ポイズパッド　レギュラー　２０枚","10","","209","485.00","598","3","1,794","339","18.90","0.60","0.05","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4987167031251","ケアリーヴ　Ｌ１６枚","10","","210","197.00","297","6","1,784","602","33.74","0.60","0.05","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987188151402","のびのびサロンシップＦ　４０枚","10","","211","1,250.00","1,780","1","1,780","530","29.78","0.19","0.05","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987067205202","キャベジンコーワα　３００錠","10","","212","1,625.00","1,780","1","1,780","155","8.71","0.19","0.05","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4901435007502","亀山大ローソク １．５号 ４０本","10","","213","227.00","296","6","1,774","412","23.22","7.22","0.05","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","4970828031813","味の母　１．８リットル","8","1.8L","214","1,456.00","1,760","1","1,760","304","17.27","0.38","0.05","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903111536788","ライフリー　尿とりパッドスーパー　男性用　３９枚","10","","215","727.00","880","2","1,760","306","17.39","0.59","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872278541","資生堂ＡＱＬハリつや美肌パクトＰＯ１０","10","","216","1,496.00","1,760","1","1,760","264","15.00","3.82","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872278534","資生堂ＡＱＬハリつや美肌パクトＯＣ２０","10","","217","1,496.00","1,760","1","1,760","264","15.00","3.82","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872278510","資生堂ＡＱＬハリつや美肌パクト　ＯＣ００","10","","218","1,496.00","1,760","1","1,760","264","15.00","3.82","0.05","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872277841","資生堂ＡＱＬ豊潤泡洗顔フォ－ム１１０ｇ","10","","219","748.00","880","2","1,760","264","15.00","3.82","0.05","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250833112","オプタ－ナ目薬１５ｍｌ","10","15ML","220","171.00","583","3","1,749","1,236","70.67","0.10","0.05","100.00"
"","","04","化粧品","0207","花王ＣＭＫ化粧品","","","","","","","4901301367938","花王キュレル　シャンプー　つめかえ用","10","","221","455.00","581","3","1,744","379","21.73","1.16","0.05","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4513930010446","ＰＩ　オリール浣腸　３０ｇ×１０","10","","222","205.00","288","6","1,728","498","28.82","0.18","0.05","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","4973044090732","杉食　ぬか玄　粉末２．５ｇ×８０包","8","","223","1,300.00","1,680","1","1,680","380","22.62","0.36","0.05","100.00"
"","","04","化粧品","0207","花王ＣＭＫ化粧品","","","","","","","4901301286536","キュレル透明感パウダー（おしろい）","10","","224","1,365.00","1,680","1","1,680","315","18.75","1.12","0.05","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4902508106993","ハビナース　トイレに流せるパッとおしりふき　７２枚","10","72ﾏｲ","225","270.00","328","5","1,640","290","17.68","0.55","0.04","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301251572","キュレル　アイゾーン美容液　２０ｇ","10","","226","1,625.00","1,637","1","1,637","12","0.73","1.09","0.04","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250231116","レックＨ坐剤　１０個","10","10","227","518.00","1,600","1","1,600","1,082","67.63","0.10","0.04","100.00"
"","","10","衣料身の回り品","0118","ウェルファン","","","","","","","4967991411412","９４０８　食事用エプロン　　　　　ポケット　ＢＵ","10","","228","912.00","1,600","1","1,600","688","43.00","47.06","0.04","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872332106","ＡＬ ﾎﾞﾘﾕ － ﾑｾﾂﾄﾑ － ｽ","10","","229","1,300.00","1,600","1","1,600","300","18.75","3.47","0.04","100.00"
"","","02","日用雑貨","0610","ムトウ","","","","","","","4900070168333","バストバンドエース　Ｌ　　　アルケア　１６８３３","10","","230","1,120.00","1,600","1","1,600","480","30.00","0.53","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306061736","プリザＳクリーム　２０ｇ","10","","231","629.00","798","2","1,596","338","21.18","0.17","0.04","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4987072072752","ひきしめ生葉ｈａ　１００ｇ","10","100G","232","690.00","798","2","1,596","216","13.53","0.53","0.04","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903111576678","チャームナップ　中量用　３８枚","10","","233","630.00","798","2","1,596","336","21.05","0.53","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4901080850218","バポナ　殺虫プレート　ミニ　１枚","10","","234","505.00","798","2","1,596","586","36.72","0.17","0.04","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4547691801180","水とりぞうさん　４００ＭＬ　３個パック","10","","235","150.00","198","8","1,584","384","24.24","0.53","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306045132","ﾊﾟﾌﾞﾛﾝｺﾞｰﾙﾄﾞA210 錠","10","210ｼﾞｮ","236","1,250.00","1,580","1","1,580","330","20.89","0.17","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4903301010944","バファリンＡ　８０錠","10","","237","1,238.00","1,580","1","1,580","342","21.65","0.17","0.04","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872374564","資生堂ＢＶアフタ－シエ－ブロ－シヨン１４０ｍｌ","10","","238","637.00","784","2","1,568","294","18.75","3.40","0.04","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4987205284663","シエロヘアカラーＥＸクリーム６","10","","239","659.00","780","2","1,560","242","15.51","1.04","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4903301177050","ストッパ下痢止めＥＸ　１２錠","10","12T","240","561.00","780","2","1,560","438","28.08","0.16","0.04","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4901234301528","ラムカ　エモリエントクリーム　ぷる肌クリーム　５０","10","","241","645.00","780","2","1,560","270","17.31","1.04","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987241144402","ロートアルガード　クリアマイルドＺ　１３ｍｌ","10","","242","1,260.00","1,558","1","1,558","298","19.13","0.16","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306001299","抗菌アイリス使いきり１８本","10","","243","392.00","773","2","1,545","761","49.26","0.16","0.04","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330423","資生堂ＴＣ　コロン　６０ｍｌ","10","","244","1,190.00","1,530","1","1,530","340","22.22","3.32","0.04","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250164216","ワクナガ胃腸薬Ｇ　３００錠","10","300","245","516.00","1,500","1","1,500","984","65.60","0.09","0.04","100.00"
"","","04","化粧品","0614","モロオ","","","","","","","4987767624044","コラージュフルフルＮシャンプーサラサラ２００ｍｌ","10","200ML","246","1,152.00","1,480","1","1,480","328","22.16","0.99","0.04","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4987603172227","白十　ソフトガーゼ　２号","10","","247","880.00","1,480","1","1,480","600","40.54","0.49","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306045903","パブロン鼻炎カプセルＳα　４８ｃｐ","10","","248","1,100.00","1,480","1","1,480","380","25.68","0.15","0.04","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4543268057066","なた豆すっきり歯磨き粉　１２０Ｇ","10","","249","994.00","1,480","1","1,480","486","32.84","0.49","0.04","100.00"
"","","01","食品","0190","その他","","","","","","","4976839005072","一口せんべい　落花生","8","26ﾏｲ","250","80.00","98","15","1,470","270","18.37","0.32","0.04","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872263578","資生堂ＡＱＬホワイトリキッドＢＯ１０","10","","251","1,224.00","1,440","1","1,440","216","15.00","3.13","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306054783","新ビオフェルミンＳ錠　　３５０錠","10","","252","1,462.00","1,428","1","1,428","-34","-2.38","0.15","0.04","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4901797009190","パウダー石けんシャンプー　　　　　　替　１００Ｇ","10","100G","253","533.00","698","2","1,396","330","23.64","0.93","0.04","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301286772","リーゼ　軽やかムーブ　つくれるジュレ","10","","254","560.00","698","2","1,396","276","19.77","0.93","0.04","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301262431","花王リーゼ　ベースメイクシャワー本体","10","","255","560.00","698","2","1,396","276","19.77","0.93","0.04","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4901435006970","亀山小ローソク　　徳用豆ダルマ１２６本","10","","256","271.00","348","4","1,392","308","22.13","5.66","0.04","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4562249820369","どこでも除菌シート　８０枚入り","10","","257","257.00","348","4","1,392","364","26.15","0.46","0.04","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901221818107","エビス　プレミアムケアハブラシ　６列レギュラー　や","10","","258","137.00","198","7","1,386","427","30.81","0.46","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987072011256","ガスピタンａ　３６錠","10","","259","1,016.00","1,380","1","1,380","364","26.38","0.14","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987009184275","チェックワン　ファスト２回用","10","2ｶｲﾖｳ","260","720.00","1,380","1","1,380","660","47.83","0.14","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987469597103","オルテクサー口腔用軟膏　５ｇ","10","","261","295.00","680","2","1,360","770","56.62","0.14","0.04","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4987072005378","シコンコート　１１０ｇ","10","","262","570.00","680","2","1,360","220","16.18","0.45","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4961420041225","テトラコーチゾン　５Ｇ","10","","263","368.00","680","2","1,360","624","45.88","0.14","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987343084910","皇漢堂ロキソプロフェン錠 「クニヒロ」１２錠","10","","264","120.00","448","3","1,344","984","73.21","0.14","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987065101506","ミクロゲン・パスタ　６ｇ×２","10","","265","968.00","1,314","1","1,314","346","26.33","0.14","0.04","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4987474165113","ホノビエン錠３６錠","10","36ｼﾞｮｳ","266","558.00","1,300","1","1,300","742","57.08","0.14","0.03","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4987167031237","ケアリーヴ　Ｍ５０枚","10","","267","404.00","648","2","1,296","488","37.65","0.43","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987033904030","太田胃散　２１０ｇ","10","210G","268","1,168.00","1,280","1","1,280","112","8.75","0.13","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797009022","シャボン玉　スノール　　　　　　紙袋　２．１ＫＧ","10","2.1KG","269","931.00","1,280","1","1,280","349","27.27","0.43","0.03","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4571133870311","ピュアアイ不織布カラーマスク　ブラック　５０枚入り","10","","270","500.00","635","2","1,270","270","21.26","0.42","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987123133739","ハイシーＬ　１００錠","10","","271","2,122.00","1,220","1","1,220","-902","-73.93","0.13","0.03","100.00"
"","","02","日用雑貨","0523","ピップ","","","","","","","4571241360377","ﾆｮｳｷﾂｹｵｷｾﾝｼﾞｮｳｻﾞｲ 20T","10","","272","840.00","1,220","1","1,220","380","31.15","0.41","0.03","100.00"
"","","04","化粧品","0621","ユースキン製薬","","","","","","","4987353520415","ﾌﾟﾛｰﾗ 薬用クリアソープ 100 ｇ","10","100G","273","720.00","1,200","1","1,200","480","40.00","0.80","0.03","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330096","資生堂ＶＴスキンコンデイシヨナ－１４０ＭＬ","10","","274","975.00","1,200","1","1,200","225","18.75","2.60","0.03","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872330041","資生堂ＶＴアフタ－シエ－ブロ－シヨン１４０ｍｌ","10","","275","975.00","1,200","1","1,200","225","18.75","2.60","0.03","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872046799","ＡＬ　ＭアフターシェーブＮ","10","110ML","276","975.00","1,200","1","1,200","225","18.75","2.60","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4961989102788","ピュアナチュラル　マッサージクレンジング 　１","10","","277","472.00","598","2","1,196","252","21.07","0.80","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902424432695","フマキラー　アリムカデ粉剤　１ｋｇ","10","1KG","278","485.00","598","2","1,196","226","18.90","0.40","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901750801885","ポイズパッド　安心スーパー　１４枚","10","","279","485.00","598","2","1,196","226","18.90","0.40","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4901417721532","いち髪　濃密Ｗ保湿シャンプー　本体","10","","280","487.00","598","2","1,196","222","18.56","0.80","0.03","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301379016","サクセス　薬用シャンプー　詰替え　320ｍｌ","10","","281","473.00","598","2","1,196","250","20.90","0.80","0.03","100.00"
