店舗名,棚番(初回),棚番(最終),棚番(他),商品コード,商品名,税率,部門コード,部門名,大分類コード,大分類名,中分類コード,中分類名,仕入先コード,仕入先名,実棚数量(A),実績差異,本部原価(B),店舗原価(C),本部実棚金額(D=A×B),店舗実棚金額(E=A×C),実棚売価金額,単品売価,原価差額(B-C),実棚差額(D-E)
"山手通り店","001","","","4901301306128","ｷﾕﾚﾙ ﾄｳﾋﾎｼﾂﾛ-ｼﾖﾝ120ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","803.00","803.00","2,409.00","2,409","3,900","1,300","2,409.00","0.00"
"山手通り店","002","","","4901301308924","サクセスヤクヨウイクモウトニックエクストラクールム","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","765.00","765.00","2,295.00","2,295","2,724","908","2,295.00","0.00"
"山手通り店","002","","","4901301316233","ﾛﾘｴ ｻﾗﾋﾟﾕｱ 10CC ﾑｺｳ ｷﾕｳｽｲﾗｲﾅ-40ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","8","-1","301.00","301.00","2,408.00","2,408","2,728","341","2,408.00","0.00"
"山手通り店","001","","","4901301321091","キュレルジェルローション","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","803.00","803.00","4,818.00","4,818","7,800","1,300","4,818.00","0.00"
"山手通り店","001","","","4901301321107","キュレルローションポンプ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","1421.00","1421.00","4,263.00","4,263","6,210","2,070","4,263.00","0.00"
"山手通り店","002","","","4901301326911","ｱﾄﾘｯｸｽﾊﾝﾄﾞﾐﾙｸ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","457.00","457.00","914.00","914","1,204","602","914.00","0.00"
"山手通り店","001","","","4901301333247","ｷｭﾚﾙﾌｪｲｽｹｱｾｯﾄ3","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","588.00","588.00","1,764.00","1,764","2,850","950","1,764.00","0.00"
"山手通り店","001","","","4901301333254","ｷﾕﾚﾙ ﾋﾞﾊｸｹｱﾐﾆｾﾂﾄ60ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","749.00","749.00","1,498.00","1,498","2,400","1,200","1,498.00","0.00"
"山手通り店","002","","","4901301333384","キュレルUVエッセンス","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","907.00","907.00","2,721.00","2,721","4,500","1,500","2,721.00","0.00"
"山手通り店","002","","","4901301334053","ﾆﾍﾞｱﾏｼｭﾏﾛｹｱﾎﾞﾃﾞｨﾐﾙｸｼﾙｷｰﾌﾗ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","475.00","475.00","1,900.00","1,900","2,408","602","1,900.00","0.00"
"山手通り店","001","","","4901301336262","キュレルハンドクリーム","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","618.00","618.00","1,236.00","1,236","2,000","1,000","1,236.00","0.00"
"山手通り店","002","","","4901301342263","ｱﾄﾘｯｸｽﾊﾝﾄﾞﾐﾙｸﾂﾒｶｴﾖｳ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","342.00","342.00","684.00","684","924","462","684.00","0.00"
"山手通り店","002","","","4901301342287","ｱﾄﾘｯｸｽﾋﾞｭｰﾃｨﾁｬｰｼﾞﾊﾆｰ&ﾕｽﾞ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","391.00","391.00","2,346.00","2,346","3,324","554","2,346.00","0.00"
"山手通り店","002","","","4901301342522","ﾃﾞｨｰﾌﾟｸﾘｰﾝﾁｮｳﾔﾜﾗｶﾒ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","247.00","247.00","1,729.00","1,729","2,275","325","1,729.00","0.00"
"山手通り店","002","002","002","4901301348029","ｼﾞｮｳｷﾃﾞｱｲﾏｽｸﾑｺｳ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","693.00","693.00","4,851.00","4,851","6,237","891","4,851.00","0.00"
"山手通り店","001","001","","4901301348067","ｼﾞｮｳｷﾃﾞｱｲﾏｽｸｶﾓﾐｰﾙ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","12","-2","693.00","693.00","8,316.00","8,316","10,692","891","8,316.00","0.00"
"山手通り店","002","","","4901301348111","ｼﾞｮｳｷﾃﾞｸﾞｯﾄﾞﾅｲﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","693.00","693.00","1,386.00","1,386","1,712","856","1,386.00","0.00"
"山手通り店","002","","","4901301355393","ｱﾄﾘｯｸｽｴｸｽﾄﾗﾎﾟｲﾝﾄｼｭｳﾁｭｳｹｱ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","639.00","639.00","1,917.00","1,917","2,586","862","1,917.00","0.00"
"山手通り店","002","","","4901301355560","ﾆﾍﾞｱﾘｯﾁｹｱｶﾗｰﾗｽﾞﾍﾞﾘｰﾋﾟﾝｸ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","1.00","1.00","2.00","2","1,076","538","2.00","0.00"
"山手通り店","002","","","4901301363183","ﾋﾞｵﾚUVｱｸｱﾘｯﾁｳｫｰﾀﾘｰｴｯｾﾝｽ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","550.00","550.00","1,100.00","1,100","1,478","739","1,100.00","0.00"
"山手通り店","002","","","4901301363268","ﾋﾞｵﾚUVｱｸｱﾘｯﾁｳｨｰﾀﾘｰｼﾞｪﾙ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","550.00","550.00","1,100.00","1,100","1,478","739","1,100.00","0.00"
"山手通り店","001","","","4901301364869","ｷﾕﾚﾙ ﾘﾂﾌﾟｹｱﾊﾞ-ﾑ4.2G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","750.00","750.00","750.00","750","1,200","1,200","750.00","0.00"
"山手通り店","002","","","4901301367921","キュレルボディウォッシュ詰替え","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","-1","437.00","437.00","2,185.00","2,185","3,500","700","2,185.00","0.00"
"山手通り店","002","","","4901301367945","キュレルコンディショナー詰替え","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","12","-2","437.00","437.00","5,244.00","5,244","8,400","700","5,244.00","0.00"
"山手通り店","002","","","4901301369185","ﾋﾞｵﾚUｾﾞﾝｼﾝｽｯｷﾘｼｰﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","200.00","200.00","400.00","400","500","250","400.00","0.00"
"山手通り店","002","","","4901301369192","ﾋﾞｵﾚUｾﾞﾝｼﾝｽｯｷﾘｼｰﾄ2ｺ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","320.00","320.00","640.00","640","800","400","640.00","0.00"
"山手通り店","002","","","4901301371690","ｱﾄﾘｯｸｽﾌﾟﾚﾐｱﾑﾊﾝﾄﾞｸﾘｰﾑ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","640.00","640.00","3,200.00","3,200","4,000","800","3,200.00","0.00"
"山手通り店","002","","","4901301378156","ﾛﾘｴ ｼｱﾜｾｽﾊﾀﾞ ｵｵｲﾋﾙﾖｳ22.5CM ﾊﾈﾅｼ24ｺ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","28","0","255.00","255.00","7,140.00","7,140","7,952","284","7,140.00","0.00"
"山手通り店","002","","","4901301378453","ﾋﾞｵﾚ UVｷﾂｽﾞﾋﾟﾕｱﾐﾙｸ70ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","538.00","538.00","1,076.00","1,076","1,582","791","1,076.00","0.00"
"山手通り店","001","","","4901301379917","ｷﾕﾚﾙ ﾃﾞｲ-ﾌﾟﾓｲｽﾁﾔ-ｽﾌﾟﾚ-60G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","562.00","562.00","1,124.00","1,124","1,800","900","1,124.00","0.00"
"山手通り店","001","","","4901301379924","ｷﾕﾚﾙ ﾃﾞｲ-ﾌﾟﾓｲｽﾁﾔ-ｽﾌﾟﾚ-250G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","-1","1560.00","1560.00","3,120.00","3,120","5,000","2,500","3,120.00","0.00"
"山手通り店","002","002","","4901301380135","ﾃﾞｲ-ﾌﾟｸﾘ-ﾝﾊﾌﾞﾗｼ ｽｷﾏﾌﾟﾚﾐｱﾑ ﾌﾂｳ1ﾎﾝ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","20","-1","247.00","247.00","4,940.00","4,940","6,500","325","4,940.00","0.00"
"山手通り店","002","","","4901301380142","ﾃﾞｲ-ﾌﾟｸﾘ-ﾝﾊﾌﾞﾗｼ ｽｷﾏﾌﾟﾚﾐｱﾑ ﾔﾜﾗｶﾒ1ﾎﾝ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","247.00","247.00","1,235.00","1,235","1,625","325","1,235.00","0.00"
"山手通り店","001","","","4901301382320","キュレルディープモイスチャースプレー","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","1135.00","1135.00","2,270.00","2,270","3,600","1,800","2,270.00","0.00"
"山手通り店","002","","","4901301383013","キュレル泡シャンプー本体","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","873.00","873.00","1,746.00","1,746","2,800","1,400","1,746.00","0.00"
"山手通り店","001","","","4901301383303","キュレル泡シャンプー詰替え","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","605.00","605.00","1,210.00","1,210","1,938","969","1,210.00","0.00"
"山手通り店","002","","","4901301384614","ﾒｸﾞﾘｽﾞﾑ ﾎﾂﾄｱｲﾏｽｸ ｼﾝﾘﾝﾖｸ5ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","288.00","288.00","288.00","288","382","382","288.00","0.00"
"山手通り店","002","","","4901301384621","ﾒｸﾞﾘｽﾞﾑ ﾎﾂﾄｱｲﾏｽｸ ｼﾝﾘﾝﾖｸ12ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","693.00","693.00","1,386.00","1,386","1,782","891","1,386.00","0.00"
"山手通り店","002","","","4901301385048","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","","138.00","0.00","552","840","210","0.00","0.00"
"山手通り店","001","","","4901301388353","ﾋﾞｵﾚｶﾞ-ﾄﾞ ﾔｸﾖｳｼﾖｳﾄﾞｸｽﾌﾟﾚ- ｹｲﾀｲ30ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","245.00","245.00","735.00","735","1,032","344","735.00","0.00"
"山手通り店","002","","","4901301390424","ニベアＵＶ　ディーププロテクト＆ケアジェル","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","643.00","643.00","1,286.00","1,286","1,782","891","1,286.00","0.00"
"山手通り店","002","","","4901301390431","ﾆﾍﾞｱUV ﾃﾞｲ-ﾌﾟﾌﾟﾛﾃｸﾄ&ｹｱｴﾂｾﾝｽ50G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","643.00","643.00","1,286.00","1,286","1,782","891","1,286.00","0.00"
"山手通り店","002","","","4901301390820","ﾋﾞｵﾚ UVｱｸｱﾘﾂﾁﾗｲﾄｱﾂﾌﾟｴﾂｾﾝｽ70G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","553.00","553.00","1,106.00","1,106","1,600","800","1,106.00","0.00"
"山手通り店","002","","","4901301391421","ﾋﾞｵﾚ UVﾊﾞﾘｱﾐ-ﾐﾈﾗﾙｼﾞｴﾝﾄﾙﾐﾙｸ50ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","553.00","553.00","1,106.00","1,106","1,600","800","1,106.00","0.00"
"山手通り店","001","","","4901301391667","ビオレガード薬用消毒スプレーα本体","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","508.00","508.00","3,556.00","3,556","5,411","773","3,556.00","0.00"
"山手通り店","001","","","4901301391674","ビオレガード薬用消毒スプレーα　詰替","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","490.00","490.00","2,450.00","2,450","3,865","773","2,450.00","0.00"
"山手通り店","002","","","4901301397980","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","","1062.00","0.00","2,124","2,556","1,278","0.00","0.00"
"山手通り店","002","","","4901301405005","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","","553.00","0.00","1,106","1,600","800","0.00","0.00"
"山手通り店","001","","","4901301405340","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","-1","","1124.00","0.00","2,248","3,600","1,800","0.00","0.00"
"山手通り店","001","","","4901301405364","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","","999.00","0.00","1,998","3,200","1,600","0.00","0.00"
"山手通り店","002","","","4901301406392","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","8","-2","","346.00","0.00","2,768","3,696","462","0.00","0.00"
"山手通り店","002","","","4901301406866","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","","553.00","0.00","1,106","1,600","800","0.00","0.00"
"山手通り店","001","","","4901301411266","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","","874.00","0.00","3,496","5,600","1,400","0.00","0.00"
"山手通り店","001","001","","4901301507310","ﾊﾝﾄﾞｽｷﾂｼﾕEXｼﾖ-ﾄﾉｽﾞﾙ ﾎﾝﾀｲ800ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","9","0","698.00","698.00","6,282.00","6,282","7,200","800","6,282.00","0.00"
"山手通り店","002","","","4901301739445","ニベアリップ無香料　３．５ｇ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","253.00","253.00","1,518.00","1,518","2,046","341","1,518.00","0.00"
"山手通り店","002","","","4901301745279","アトリックスハンドジェルチューブ　５０ｇ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","228.00","228.00","684.00","684","945","315","684.00","0.00"
"山手通り店","002","","","4901301751089","泡サニーナ　７０ｇ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","476.00","476.00","476.00","476","570","570","476.00","0.00"
"山手通り店","001","","","4901525001946","ｶｳﾌﾞﾗﾝﾄﾞｱﾜﾉｾﾝｶﾞﾝﾘｮｳ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","359.00","359.00","718.00","718","1,000","500","718.00","0.00"
"山手通り店","001","","","4901525001953","ｶｳﾌﾞﾗﾝﾄﾞｱﾜﾉｾﾝｶﾞﾝﾘｮｳｶｴ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","291.00","291.00","1,164.00","1,164","1,528","382","1,164.00","0.00"
"山手通り店","001","","","4901525602204","ｶｳﾌﾞﾗﾝﾄﾞﾒｲｸｵﾄｼﾐﾙｸ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","485.00","485.00","970.00","970","1,200","600","970.00","0.00"
"山手通り店","002","","","4901616006454","ｶﾞﾑﾘﾝｽｺﾄﾞﾓ250","10.00","24","大木","","","","","0048","大木","2","0","300.00","300.00","600.00","600","724","362","600.00","0.00"
"山手通り店","002","","","4901616009653","ｶﾞﾑﾘﾝｽNA960ML","10.00","24","大木","","","","","0048","大木","4","0","768.00","768.00","3,072.00","3,072","3,668","917","3,072.00","0.00"
"山手通り店","002","","","4901616009660","ガムデンタルリンス","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","-1","752.00","752.00","3,008.00","3,008","3,668","917","3,008.00","0.00"
"山手通り店","002","","","4901616009684","ガムデンタルペーストスタンディング","10.00","24","大木","","","","","0048","大木","2","0","270.00","270.00","540.00","540","724","362","540.00","0.00"
"山手通り店","002","","","4901616010741","ｶﾞﾑｼｼｭｳﾌﾟﾛｹｱﾍﾟｰｽﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","440.00","440.00","880.00","880","1,108","554","880.00","0.00"
"山手通り店","002","","","4901616010888","ｶﾞﾑﾅｲﾄｹｱ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","840.00","840.00","3,360.00","3,360","4,000","1,000","3,360.00","0.00"
"山手通り店","002","","","4901616011717","ｶﾞﾑ ｳｴﾙPﾃﾞﾝﾀﾙﾍﾟ-ｽﾄ ﾊ-ﾌﾞM125G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","303.00","303.00","1,212.00","1,212","1,640","410","1,212.00","0.00"
"山手通り店","002","","","4901616210707","GUMﾌﾛｽWAX40M","10.00","24","大木","","","","","0048","大木","2","-1","372.00","372.00","744.00","744","1,080","540","744.00","0.00"
"山手通り店","002","","","4901616212978","GUMDﾌﾞﾗｼ166","10.00","24","大木","","","","","0048","大木","10","0","180.00","180.00","1,800.00","1,800","1,840","184","1,800.00","0.00"
"山手通り店","002","","","4901616213159","GUMDﾌﾞﾗｼ76","10.00","24","大木","","","","","0048","大木","49","-1","150.00","150.00","7,350.00","7,350","9,016","184","7,350.00","0.00"
"山手通り店","002","","","4901616215634","ｶﾞﾑﾌﾟﾛｹｱｿﾌﾄﾋﾟｯｸSSS","10.00","24","大木","","","","","0048","大木","6","0","248.00","248.00","1,488.00","1,488","1,992","332","1,488.00","0.00"
"山手通り店","002","","","4901616216327","","","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","","155.00","0.00","155","223","223","0.00","0.00"
"山手通り店","002","","","4901616217102","ｶﾞﾑ ｳｴﾙﾌﾟﾗｽﾃﾞﾝﾀﾙﾌﾞﾗｼ M1ﾎﾝ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","8","0","208.00","208.00","1,664.00","1,664","2,168","271","1,664.00","0.00"
"山手通り店","001","002","","4901750801359","ﾎﾟｲｽﾞﾊﾟｯﾄ ﾚｷﾞｭﾗｰ20","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","4","0","560.00","560.00","2,240.00","2,240","3,040","760","2,240.00","0.00"
"山手通り店","001","002","","4901750801441","ﾎﾟｲｽﾞﾊﾟｯﾄ ｽｰﾊﾟｰ170cc","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","4","0","702.00","702.00","2,808.00","2,808","3,260","815","2,808.00","0.00"
"山手通り店","001","002","","4901750801458","ﾎﾟｲｽﾞﾊﾀﾞｹｱﾊﾟｯﾄﾞ120cc","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","650.00","650.00","3,900.00","3,900","5,172","862","3,900.00","0.00"
"山手通り店","002","","","4901750807344","ﾎﾟｲｽﾞ ﾊﾀﾞｹｱﾊﾟﾂﾄﾞ ﾁﾖｳｽﾘﾑ ｱﾝｼﾝﾉﾁﾕｳﾘﾖｳ22ﾏｲ","10.00","22","東京堂","","","","","0607","ﾆｼｶﾜ","15","-1","595.00","595.00","8,925.00","8,925","10,230","682","8,925.00","0.00"
"山手通り店","002","","","4901750809874","ﾎﾟｲｽﾞﾊﾟｯﾄﾞﾗｲﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","595.00","595.00","1,785.00","1,785","2,085","695","1,785.00","0.00"
"山手通り店","002","","","4901872046775","ALｱﾌﾀｰｼｪｰﾌﾞﾛｰｼｮﾝNA","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","8","0","975.00","975.00","7,800.00","7,800","8,400","1,050","7,800.00","0.00"
"山手通り店","002","","","4901872046805","ALｽｷﾝｺﾝﾃﾞｨｼｮﾅｰﾆｭｳｴｷ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","-1","1170.00","1170.00","3,510.00","3,510","3,780","1,260","3,510.00","0.00"
"山手通り店","002","","","4901872046867","AL LQﾌﾞﾘﾗﾝﾁﾝN","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1170.00","1170.00","2,340.00","2,340","2,520","1,260","2,340.00","0.00"
"山手通り店","002","002","","4901872053612","ｼｾｲﾄﾞｳｺｯﾄﾝ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","210.00","210.00","630.00","630","825","275","630.00","0.00"
"山手通り店","002","","","4901872330874","ALﾍｱﾄﾆｯｸ(J)","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","390.00","390.00","1,560.00","1,560","1,680","420","1,560.00","0.00"
"山手通り店","002","","","4901872330881","ALﾍｱﾘｷｯﾄﾞ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","390.00","390.00","780.00","780","840","420","780.00","0.00"
"山手通り店","002","","","4901872330911","ALｱﾌﾀ-ｼｴ-ﾌﾞL","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","390.00","390.00","1,170.00","1,170","1,260","420","1,170.00","0.00"
"山手通り店","002","","","4901872331109","AL ｽｷﾝｺﾝﾃﾞｨｼｮﾅ-","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","520.00","520.00","1,040.00","1,040","1,120","560","1,040.00","0.00"
"山手通り店","002","","","4901872333493","AQLｼﾐﾀｲｻｸES","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1428.00","1428.00","2,856.00","2,856","2,926","1,463","2,856.00","0.00"
"山手通り店","002","","","4901872365166","S.TMｴﾅﾒﾙﾘﾑ-ﾊﾞ-","10.00","33","資生堂化粧品","","","","","0501","ｼｾｲﾄﾞｳ","1","0","337.00","337.00","337.00","337","450","450","337.00","0.00"
"山手通り店","002","","","4901872374359","AQLﾃﾞｨｰﾌﾟｸﾘｱｵｲﾙｸﾚﾝｼﾞﾝｸﾞ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","680.00","680.00","2,040.00","2,040","2,100","700","2,040.00","0.00"
"山手通り店","002","","","4901872374366","AQLﾎﾜｲﾄｸﾘｱﾌｫｰﾑ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","646.00","646.00","1,938.00","1,938","1,992","664","1,938.00","0.00"
"山手通り店","002","","","4901872375967","AQLｸﾘｰﾑｵｲﾙCL","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","680.00","680.00","2,040.00","2,040","2,100","700","2,040.00","0.00"
"山手通り店","002","","","4901872375974","AQLﾐﾙｷｰﾑｰｽF","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","646.00","646.00","1,292.00","1,292","1,330","665","1,292.00","0.00"
"山手通り店","002","","","4901872384105","AQL Rﾘｯﾁｴｯｾﾝｽ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1428.00","1428.00","2,856.00","2,856","2,942","1,471","2,856.00","0.00"
"山手通り店","002","","","4901872464128","エージーデオ２４　パウダースプレー（無香性）ＬＬ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","680.00","680.00","680.00","680","788","788","680.00","0.00"
"山手通り店","002","","","4901872464135","Agｽﾌﾟﾚｰﾑｺｳﾘｮｳ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","280.00","280.00","280.00","280","360","360","280.00","0.00"
"山手通り店","002","","","4901872835546","プリペアフィニッシュ（プチＴ）","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","138.00","138.00","552.00","552","756","189","552.00","0.00"
"山手通り店","002","","","4901872835676","プリペアワキソリ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","249.00","249.00","747.00","747","996","332","747.00","0.00"
"山手通り店","002","","","4901872841974","フレッシィドライシャンプースプレー　１５０ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","329.00","329.00","658.00","658","900","450","658.00","0.00"
"山手通り店","002","","","4901872841981","フレッシィドライシャンプーボトル　２５０ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","329.00","329.00","658.00","658","900","450","658.00","0.00"
"山手通り店","002","","","4901872953776","AL ﾍｱﾄﾆｯｸNA","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1300.00","1300.00","2,600.00","2,600","2,818","1,409","2,600.00","0.00"
"山手通り店","002","","","4901872958177","AQLｽﾍﾟｼｬﾙｼﾞｭﾚﾎﾝﾀｲ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1156.00","1156.00","3,468.00","3,468","3,570","1,190","3,468.00","0.00"
"山手通り店","002","","","4901872958184","AQLｽﾍﾟｼｬﾙｼﾞｭﾚｶ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","952.00","952.00","1,904.00","1,904","1,960","980","1,904.00","0.00"
"山手通り店","002","","","4901872958238","AQLｵｰﾙｲﾝﾜﾝｵｲﾙｲﾝｶﾌﾟｾﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","1346.00","1346.00","5,384.00","5,384","5,544","1,386","5,384.00","0.00"
"山手通り店","002","","","4901872972432","AQLﾛｰｼｮﾝMR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","1088.00","1088.00","4,352.00","4,352","4,480","1,120","4,352.00","0.00"
"山手通り店","002","","","4901872972708","AQLﾛｰｼｮﾝMRR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","1","0","1088.00","1088.00","1,088.00","1,088","1,120","1,120","1,088.00","0.00"
"山手通り店","002","","","4901872972715","AQLﾛｰｼｮﾝMRﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","952.00","952.00","2,856.00","2,856","2,940","980","2,856.00","0.00"
"山手通り店","002","","","4901872972722","AQLﾛｰｼｮﾝMRRﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","952.00","952.00","2,856.00","2,856","2,940","980","2,856.00","0.00"
"山手通り店","002","","","4901872972739","AQLﾐﾙｸM","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1224.00","1224.00","2,448.00","2,448","2,520","1,260","2,448.00","0.00"
"山手通り店","002","","","4901872972746","AQLﾐﾙｸMﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1088.00","1088.00","3,264.00","3,264","3,360","1,120","3,264.00","0.00"
"山手通り店","002","","","4901872972753","AQLｸﾘｰﾑM","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1360.00","1360.00","2,720.00","2,720","2,800","1,400","2,720.00","0.00"
"山手通り店","002","","","4901872972760","AQLﾛｰｼｮﾝWR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","952.00","952.00","3,808.00","3,808","3,920","980","3,808.00","0.00"
"山手通り店","002","","","4901872972777","AQLﾛｰｼｮﾝWRR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","952.00","952.00","3,808.00","3,808","3,920","980","3,808.00","0.00"
"山手通り店","002","002","","4901872972784","AQLﾛｰｼｮﾝWRﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","5","0","816.00","816.00","4,080.00","4,080","4,200","840","4,080.00","0.00"
